pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
42418279,Comparative Evaluation of APAFIX and 10% Formalin for Human Histologic Tissue Preservation: A Pilot Study.,"Formalin has long served as the standard fixative in histopathology; however, its limitations-such as antigen masking, nucleic acid degradation, and carcinogenicity-have prompted the search for safer alternatives. APAFIX, a formalin-free fixative, was developed to maintain diagnostic integrity while improving safety in routine tissue handling. This pilot study was conducted to compare the efficiency of the APAFIX solution with formalin in preserving human histologic tissue architecture and cellular morphology as assessed by routine Hematoxylin and Eosin (H and E) staining. Ten human biopsies from different tissue origins underwent standard H and E staining using the routine paraffin technique after 6 to 8 hours of postfixation in either APAFIX or 10% formalin. A blinded pathology review evaluated key histologic parameters, nuclear detail, lymphocyte visualization, fibrous tissue integrity, and overall tissue architecture, using a 10-point scoring system. Results revealed that APAFIX fixing solution was as effective as formalin fixation in terms of tissue quality during processing and sectioning, and in preserving architectural and cellular morphology. APAFIX solution showed enhanced nuclear detail and lymphocyte visualization with occasional fixation artifacts, such as pseudolipomatosis, observed in epithelial tissue. Formalin was more effective in preserving fibrous and epithelial areas. Overall, APAFIX demonstrated sufficient diagnostic performance across the studied pathologic biopsies. APAFIX is a promising formalin-free alternative for histologic tissue fixation, offering enhanced preservation of critical cellular features and eliminating health hazards associated with formalin. Further large-scale studies are warranted to validate its application across broader diagnostic settings and specialized staining techniques.",Qinna NA; Abu-Farsakh HA; Ghanim BY; AlDabet G; Earl J; Mansouri Y; Muhammad SS; Siddiqui QU; Naseer MA; Mushtaq M,"Division of Pharmacology and Pharmaceutical Technology, Faculty of Pharmacy and Medical Sciences, University of Petra, 11196, Amman, Jordan.",Applied immunohistochemistry & molecular morphology : AIMM,2026-07-08,10.1097/pai.0000000000001337,4.5,"visualization(abstract); visual(kw,abstract)",Cytology; Histology; fixation; Formalin-fixed Paraffin-embedded; Tissue Processing; Lymphocyte Visualisation; Nuclear Detail
42410987,Multisignal Collaborative Detection of Thiram Based on Dual-Functional Iron-Based Metal Organic Frameworks.,"To address the thiram (Tr) residue risks to food safety and human health, a ratiometric fluorescence/colorimetric dual-mode detection method was developed using dual-functional iron-based metal organic frameworks (Fe-MOFs) with blue fluorescence and peroxidase-like activity. Fe-MOF catalyzed H<sub>2</sub>O<sub>2</sub>-mediated oxidation of o-<i>p</i>henylenediamine (OPD) to 2,3-diaminophenazine (DAP), quenching Fe-MOF's fluorescence via the internal filtration effect (IFE). Tr inhibited the catalysis, enabling fluorescence recovery and reducing the absorbance of DAP. The dual-mode method achieved a detection limit of 0.18 μM, far below the allowable maximum residue level (MRL) of 21 μM. Simultaneously, on-site visualization analysis was realized via the RGB method based on the color changes under UV/sunlight. Applied to the detection of apple, cabbage, corn, bean sprout, and soil, the dual-mode/RGB methods showed consistent results, effectively avoiding false positives through cross-verification of multiple signals and enhancing detection accuracy.",Wang X; Zhang K; Yu Y; Hu X; Wang L; Guo M; Cao Y; Lin B,"Guangzhou Key Laboratory of Analytical Chemistry for Biomedicine, School of Chemistry, South China Normal University, Guangzhou, Guangdong 510006, China.",Journal of agricultural and food chemistry,2026-07-06,10.1021/acs.jafc.5c16449,4.5,"visualization(abstract); visual(kw,abstract)",thiram; Iron-based Metal Organic Frameworks; Dual-mode Method; Rgb-based Visual Detection; Multisignal Collaboration
42430397,Design and validation of a key performance indicator dashboard for equity in community and retail pharmacy services in Pakistan.,"<h4>Background</h4>Community and retail pharmacies are essential to primary healthcare delivery in Pakistan; however, significant disparities in workforce distribution, medicine availability, and service quality persist between urban and rural settings. The absence of standardized performance monitoring systems limits the ability to identify and address these inequities.<h4>Objective</h4>To design, develop, and validate a key performance indicators (KPI) dashboard for monitoring equity in community and retail pharmacy service delivery in Pakistan.<h4>Methods</h4>A multi-phase methodological study was conducted. Phase I involved qualitative needs assessment using semi-structured interviews with pharmacists, technicians, and administrators (n = 28) to identify service gaps. Phase II employed a modified Delphi technique with expert panel consensus to refine KPIs. Phase III included dashboard development using Microsoft Power BI. Phase IV comprised validation through content validity index (CVI) assessment and usability testing using the System Usability Scale (SUS). Quantitative data were analyzed using descriptive statistics, while qualitative data were analyzed thematically.<h4>Results</h4>Eleven KPIs across workforce, efficiency, quality, safety, availability, and equity domains were finalized. Significant disparities were observed between urban and rural pharmacies, including higher stock-out duration (13.1 vs 6.2 days), lower counseling rates (55% vs 78%), and poorer workforce ratios (1:120 vs 1:65). The dashboard demonstrated high usability (SUS score: 82.5) and strong content validity (S-CVI/Ave: 0.89).<h4>Conclusion</h4>The developed KPI dashboard provides a feasible and scalable tool for real-time monitoring of pharmacy performance and equity. Its implementation can support evidence-based decision-making and improve equitable pharmaceutical service delivery in Pakistan.",Hammad M; Arif R; Khan AZ; Nasir A,"Department of Community Health Sciences, Sohail University, Karachi, Pakistan.",PloS one,2026-07-10,10.1371/journal.pone.0349972,4.4,"dashboard(title,abstract); data(abstract)",
42426075,A deep learning model to predict objective response to TACE and TKI-based therapy in HBV-related uHCC.,"TACE and TKI-based combination therapy shows promise for unresectable hepatocellular carcinoma (uHCC), but inter-patient heterogeneity requires reliable biomarkers for personalized management. We developed a deep learning model to predict objective response and progression-free survival (PFS) in HBV-related uHCC. We retrospectively analyzed 243 patients, partitioned into training (clinical n = 168; radiomics n = 106) and test (n = 75) datasets. Three models were constructed: a Clinical Model (C-Model), a Machine Learning Radiomics Model (ML-Model) utilizing 1,479 CT features, and a Deep Learning Model (DL-Model) based on ResNet-50. Model interpretability was addressed via Grad-CAM. Performance was evaluated using AUC and Kaplan-Meier analysis. In the test dataset, the DL-Model achieved a superior AUC of 0.851 (95% CI: 0.747-0.954), significantly outperforming the C-Model (AUC = 0.586, P < 0.05) and exceeding the ML-Model (AUC = 0.709). Survival analysis showed the DL-Model was the only framework capable of robust prognostic stratification; predicted responders had significantly prolonged PFS (P = 0.011). Grad-CAM analysis revealed a spatial dichotomy: responders exhibited focal, centralized tumor activation, whereas non-responders showed multifocal, peripheral activation patterns. The DL-Model provides a reliable, interpretable tool for predicting tumor response and PFS in uHCC patients receiving TACE and TKI-based therapy. The Grad-CAM visualization offers spatial insights into tumor heterogeneity, facilitating personalized treatment adjustments.",Ding Z; Wu M; Zeng Z; Fang G; Huang Z; Liu X; Chen Z; Zhou Y; Yu Y; Lai Z; Zeng Y,"Department of Hepatopancreatobiliary Surgery, Mengchao Hepatobiliary Hospital of Fujian Medical University, Jintang Road 66, Fuzhou, China.",Scientific reports,2026-07-09,10.1038/s41598-026-60928-6,4.0,visualization(abstract); visual(abstract); machine learning(abstract); data(abstract),Hepatocellular carcinoma; Objective Response; Deep Learning; Radiomics; Grad-cam
42410602,Acceptable diet and dietary diversity across countries in infants aged 6-23 months: a multi-country big data analysis from 1999 to 2021.,"<h4>Background</h4>The aim of this study was to determine the prevalence of minimum dietary diversity, zero vegetable or fruit consumption, egg and/or food consumption and minimum acceptable diet in 6-23 months children by income status in countries and regions worldwide.<h4>Method</h4>This study is a retrospective secondary data analysis. In our study, the prevalences of minimum dietary diversity, zero vegetable or fruit consumption, egg and/or meat and food consumption and minimum acceptable diet were analyzed. Descriptive statistical analyses were performed using Python, and results were visualized using Flourish (a web-based data visualization platform), stratified by WHO and World Bank regional classifications and individual wealth quintiles. In this study, statistics published by the World Health Organization were used as data source. The data were analyzed with Python program and visualized using a web 2.0 tools.<h4>Results</h4>Sub-Saharan Africa (SSA) had the lowest rates of minimum dietary diversity (MDD: ~21%) and minimum acceptable diet (MAD: ~14%) across all wealth quintiles, while Latin America and the Caribbean (LAC) had the highest rates (MDD: ~48%; MAD: ~40%). The highest proportions of infants who did not consume any vegetables or fruits were observed in South Asia (~ 51% in the lowest wealth quintile) and SSA (~ 48%), while LAC had the lowest rates (~ 27%). SSA also had the lowest egg and/or meat consumption rates (~ 35% in the lowest wealth quintile), whereas LAC reported the highest (~ 69%). In SSA, nutritional inadequacy was present across all income levels regardless of wealth quintile. In LAC, dietary adequacy was higher than other regions across all income levels.<h4>Conclusion</h4>In our study, especially in Sub-Saharan Africa, undernutrition in infants aged 6-23 months was found at all income levels, while in Latin America & Caribbean, the nutritional status at all income levels was higher than in other regions.",Aydin MA; Camli A; Kiyici M; Emrem M; Ulker I; Yildiz M,"Department of Nursing, Faculty of Health Sciences, Erzurum Technical University, Erzurum, Turkey.","Journal of health, population, and nutrition",2026-07-06,10.1186/s41043-026-01359-x,3.8,"visualization(abstract); visual(abstract); data(title,abstract)",Dietary Diversity; Acceptable Diet; 6–23 Months; Infants Nutrition; Early Childhood Diet
42421421,Developing a Community Response Plan for Community-Driven Wastewater Surveillance and Monitoring of Infectious Cancers in a Tribal Nation.,"In rural Tribal communities, timely detection of infectious diseases remains a significant public health challenge. The Wastewater Monitoring for Wellness Project, a collaboration between a Tribal health department, Tribal college, in-state university and the state health department, began a community-driven wastewater surveillance pilot study on the Rocky Boy's Indian Reservation to detect pathogens linked to cancer (i.e., <i>Helicobacter pylori</i> and human papillomavirus). Using a Community-Based Participatory Research approach, the project developed a community response plan, educational materials, and a data dashboard to translate wastewater findings into public health action. The community response plan outlined roles, communication strategies, and response protocols to inform health care interventions and raise community awareness. This work addresses unmet surveillance of infectious cancers, promotes Tribal data sovereignty, and supports ethical surveillance practices. The project demonstrates that wastewater surveillance, when grounded in local partnerships with community-centered priorities and with respect for Tribal data sovereignty, can be an effective tool for early disease detection and prevention in Tribal public health systems.",Price F; Mitchell B; Hopkins B; Belcourt G; Walk ST; Eagleman L; Russette H,"EmpowerMT, Missoula, MT, USA.",Health promotion practice,2026-07-08,10.1177/15248399261463710,3.0,"dashboard(abstract); data(kw,abstract)",Public Health; Native American; Data Sovereignty; Wastewater Surveillance; Infectious Cancers; Community Response Plan
42431590,Role of MRI-based synthetic CT and low-dose CT for the assessment of structural damage in axial spondyloarthritis - a review.,"Structural lesions, including erosions, sclerosis, and pathological new bone formation, are key features of disease progression in axial spondyloarthritis (axSpA) and are associated with irreversible functional impairment. Reliable imaging methods are therefore essential for accurate assessment and monitoring. Radiography remains the recommended method for evaluating structural damage; however, it is limited by poor visualization of the thoracic spine and early sacroiliitis, as well as having low sensitivity to change. Magnetic resonance imaging (MRI) enables early detection of inflammatory lesions but has limitations in assessing cortical bone and subtle structural damage. Computed tomography (CT) is the reference standard for visualizing structural bone changes, but its use has been limited in axSpA due to high radiation exposure. Recent advances in low-dose CT and MRI-based synthetic CT have introduced new opportunities for more sensitive and comprehensive structural damage assessment. Low-dose CT provides high-contrast visualization of structural lesions in both the sacroiliac joints (SIJs) and the entire spine, including regions not adequately visualized by radiography, and has demonstrated superior diagnostic performance and sensitivity to structural progression. Synthetic CT, generated from MRI data using a deep-learning reconstruction method, enables CT-like visualization of bone without ionizing radiation and allows combined assessment of inflammatory and structural lesions within a single examination. Emerging evidence supports its diagnostic accuracy and reliability, particularly in the SIJs, but the method has also shown promise for assessment of spinal structural damage. Together, these modalities are expected to substantially improve assessment of disease progression and treatment effects, although further longitudinal studies are needed to establish their role in clinical practice and research.",Willesen ST; Møller JM; Østergaard M,"Copenhagen Center for Arthritis Research, Center for Rheumatology and Spine Diseases, Rigshospitalet, Glostrup, Denmark; Department of Clinical Medicine, Faculty of Health and Medical Sciences, University of Copenhagen, Copenhagen, Denmark. Electronic address: simone.willesen@regionh.dk.",Joint bone spine,2026-07-10,10.1016/j.jbspin.2026.106097,3.0,visualization(abstract); visual(abstract); data(abstract),Spine; Magnetic Resonance Imaging; computed tomography; Axial Spondyloarthritis; Sacroiliac Joints; Structural Damage; Synthetic Ct
42412889,Enhancing medical Q&amp;A systems with multimodal knowledge graphs and dual-layer attention mechanisms.,"Medical intelligent question-answering (QA) systems have become important tools for improving the efficiency of healthcare services, and recent research has increasingly emphasized performance optimization and multimodal integration. However, existing systems still face several challenges in intent recognition, entity extraction, and multimodal knowledge fusion, particularly reduced accuracy in multi-label classification, heavy reliance on large-scale annotated data, and limited support for cross-modal retrieval. To address these issues, this study proposes a medical intelligent QA framework that integrates a dual-layer attention mechanism, a large language model, and a multimodal medical knowledge graph to improve system understanding and response generation in complex clinical scenarios. Specifically, we develop a text-based intent recognition model with a dual-layer attention architecture, in which a global contextual attention module is introduced to capture long-range semantic dependencies and improve multi-label classification performance. In addition, an instruction-tuned large language model is employed for zero-shot medical entity recognition, thereby reducing dependence on manually annotated datasets. Building on this foundation, we construct a multimodal medical knowledge graph comprising more than 15,000 associated medical images and develop a visualization-oriented retrieval interface using Flask and ECharts. Experimental results show that the proposed intent recognition model achieves a peak Micro-F1 of 94.42% on multiple benchmark datasets, outperforming several baseline methods. The LLM-based entity recognition module achieved competitive recall in medical entity extraction, demonstrating strong capability in identifying medical entities. User evaluation results further indicate that the system is effective and practical across a variety of medical query types. This study provides a feasible framework for advancing medical QA systems through improved intent recognition, low-resource entity extraction, and multimodal knowledge integration.",Qiu G; Yuan Q; Wang Y; Qu P; Jia W,"Key Laboratory of Advanced Manufacturing Technology, Ministry of Education, Guizhou University, Guiyang, China.",PloS one,2026-07-07,10.1371/journal.pone.0353112,3.0,visualization(abstract); visual(abstract); data(abstract),
42426739,The promise of virtual and augmented reality for optimizing community engagement in driving health equity solutions.,"<h4>Background</h4>A growing number of studies have highlighted the importance of data visualization when utilizing mixed-methods approaches within community-based participatory research (CBPR). One such CBPR-derived method - Our Voice - employs a citizen-science (CS) framework that leverages mobile technology to improve health outcomes for residents from diverse communities. Virtual reality (VR) and augmented reality (AR) are two cutting-edge technologies that have been cited as potential tools to enhance data visualization and solution-building processes in Our Voice and similar community-facing methods. However, their utilization in such projects remains limited. In the present study, we report the first integration of VR and AR into two Our Voice projects and examine their feasibility and perceived utility within community-engaged settings.<h4>Methods</h4>VR/AR technology was integrated into two Our Voice projects: (1) a project with adult unpaid care workers in Ciudad Bolívar, Bogotá, Colombia, and (2) a project with high school students in Half Moon Bay, CA, United States. In both settings, 360-degree simulations were integrated into a newly refined five-step Our Voice method, which included an ""Imagine"" step. Post-surveys assessed community members' attitudes toward VR/AR using a six-point Likert scale. Data were descriptively analyzed.<h4>Results</h4>Research using the Our Voice method revealed the integration of VR/AR resulted in citizen scientists and local stakeholders reporting VR/AR enhanced their ability to visualize community-level facilitators and barriers to leading healthy lives. Additionally, participants reported an increase in confidence in the potential of VR/AR to facilitate the development of innovative community-facing solutions to various issues around their neighborhoods.<h4>Conclusions</h4>The findings from these pilot investigations suggest that VR/AR holds the promise in contributing to relevant advocacy changes across diverse communities, stakeholders, and problem areas. Future studies should explore developing user-friendly software that bridge data visualization and digital solution-building for broader community and organizational engagement.",Doueiri ZN; Banchoff A; Gómez-García LM; Foldenauer C; Aladino PG; Zamora AN; Sarmiento OL; King AC,"Department of Epidemiology and Population Health, Community Engagement and Implementation Coordinator, Our Voice: Citizen Science for Health Equity Initiative, Stanford University School of Medicine, 1701 Page Mill Road, Palo Alto, CA, 94304, USA. doueirizakn@gmail.com.",BMC public health,2026-07-09,10.1186/s12889-026-28409-7,3.0,visualization(abstract); visual(abstract); data(abstract),Virtual reality; Mixed Methods; Vulnerable Populations; Community Engagement; Augmented Reality; Social Determinants Of Health; Citizen Science; Health Equity; Our Voice
42423738,C2 nerve root sectioning in C1-C2 arthrodesis: a single-surgeon series of 31 patients.,"<h4>Purpose</h4>C1-C2 instability can result from trauma, degenerative changes, neoplasms, or congenital abnormalities. Atlantoaxial stabilization is a complex surgical procedure due to the unique anatomy of C1 and C2 and the wide range of motion of this segment. This study evaluates the safety and utility of C2 nerve root sectioning to facilitate visualization of the C1 screw entry point, reducing the risk of intraoperative neurological and vascular injury.<h4>Methods</h4>We retrospectively reviewed a single-surgeon (CM) series of 31 patients undergoing C1-C2 arthrodesis between 2009 and 2025, with intraoperative sectioning of the C2 nerve roots. Demographic, clinical, and surgical data were collected, including age, sex, diagnosis, operative time, use of neuronavigation, vascular injury, postoperative neurological deficits, and C2-related symptoms. The Harms technique involved bilateral C1 lateral mass screws and C2 pedicle screw fixation. C2 nerve roots were sectioned distal to the dural sac after placement of a metal clips, in order to improve intraoperative visualization and control venous bleeding.<h4>Results</h4>No patients developed C2 numbness, hypoesthesia, or occipital anesthesia following C2 roots sectioning and no intraoperative vascular injuries or postoperative neurological deficits occurred. Postoperative CT confirmed optimal screw placement in all cases. The most frequent causes of instability were post-traumatic type II odontoid fractures, followed by odontoid fractures involving the C2 body and C1, neoplastic lesions, cranio-cervical junction cyst, and degenerative instability.<h4>Conclusion</h4>C2 nerve roots sectioning during C1-C2 arthrodesis is safe and provides optimal exposure of the C1 screw entry point, reducing intraoperative risks, with no C2-related deficits or numbness observed in our series of 31 patients.",Mandelli C; Mura C; Mortini P,"IRCCS Ospedale San Raffaele, Milan, Italy. mandelli.carlo@hsr.it.","European spine journal : official publication of the European Spine Society, the European Spinal Deformity Society, and the European Section of the Cervical Spine Research Society",2026-07-09,10.1007/s00586-026-10155-4,3.0,visualization(abstract); visual(abstract); data(abstract),Harms; C1-c2 Fusion; C1-c2 Instability; C2 Nerve Roots Section
42435050,Classification of SARS-CoV-2 Variants Through the Epistatic Circos Plots with Convolutional Neural Networks.,"The COVID-19 pandemic has profoundly affected global health, driven by the remarkable transmissibility and mutational adaptability of the SARS-CoV-2 virus. Although five variants of concern, Alpha, Beta, Gamma, Delta, and Omicron, have been identified, the classification task in this study is formulated using four classes: Alpha, Delta, Omicron, and Else, reflecting the sequence availability and temporal coverage of the dataset. Here, we develop an integrative framework that combines direct coupling analysis (DCA), Circos-based visualization, and convolutional neural networks (CNNs) to characterize lineage-specific epistatic signatures from large-scale SARS-CoV-2 genomic sequences. DCA-inferred pairwise mutational couplings were transformed into Circos images, which were then used as inputs for CNN-based classification models. The proposed framework achieved robust variant classification, with the best-performing model reaching a weighted-average [Formula: see text] of [Formula: see text] and an AUC close to 1. Additional temporal holdout analyses showed that the framework retained reasonable predictive capability across evolutionary time, yielding a weighted-average [Formula: see text] of 87.85%.",Jing B; Zhang KR; Zeng HL; Aurell E,"School of Science, Nanjing University of Posts and Telecommunications, Nanjing, 210023, China.",Journal of molecular evolution,2026-07-11,10.1007/s00239-026-10329-0,3.0,visualization(abstract); visual(abstract); data(abstract),Epistasis; Direct Coupling Analysis (Dca); Convolution Neural Network; Sars-cov-2; Circos Plots
42435496,Alternative Diagnostic Methods for Post-operative Lymphatic Fistula in Head and Neck Surgeries - A Narrative Review.,"<h4>Introduction</h4>A rare but potentially life-threatening complication of head and neck procedures is post-operative lymphatic fistula. While conventional diagnosis relies on clinical signs, simple biochemical tests, and imaging, these methods have limitations. This narrative review provides an overview of emerging alternative diagnostic techniques for post-operative lymphatic fistulas in head and neck surgeries.<h4>Methods</h4>A comprehensive search of PubMed, Embase, Scopus, and Web of Science databases was performed, and all prospective and retrospective studies, case series with, and randomized controlled trials that reported the new diagnosis, methods or radiographic presentation, and management of post-operative chylous leaks in head and neck surgeries were included. The quality of articles assessed using SANRA criteria.<h4>Results</h4>The alternative modalities identified include lymphangiography/lymphoscintigraphy, near-infrared imaging, ultrasound approaches, cross-sectional imaging, biosensors, and lymphatic biomarkers. Each of these techniques offers distinct advantages in terms of anatomical visualization, functional assessment, safety, point-of-care use, cost, availability, and treatment guidance. Nevertheless, they also possess specific limitations that must be considered.<h4>Conclusions</h4>The choice of diagnostic methods should be individualized based on the clinical context, resources, and expertise available. Further research is necessary to refine these novel techniques and establish their role in clinical practice. To translate these innovations into improved patient care, it is essential for clinicians, radiologists, and biomedical engineers to collaborate closely. Therefore, a comprehensive understanding of post-operative lymphatic fistulas and the emerging diagnostic options is imperative for head and neck surgeons to effectively manage this challenging complication.",Shafaeipour A; Shahsavand A; Jalaeefar A; Esmaeilian S; Moosaie F; Shirkhoda M,"Department of General Surgery, Subdivision of Surgical Oncology, Cancer Research Center, Cancer Institute of Iran, Tehran University of Medical Sciences, Tehran, Iran.",The Journal of surgical research,2026-07-11,10.1016/j.jss.2026.06.045,3.0,visualization(abstract); visual(abstract); data(abstract),Diagnosis; Head And Neck; Chylous Fistula
42414724,Cross-Center Online Generalization Algorithm with Unadversarial Consistency for Fetal Heart Ultrasound View Recognition.,"Fetal congenital heart disease (FCHD) remains a leading cause of infant mortality globally, yet the clinical deployment of deep learning models for automated fetal echocardiographic view recognition faces performance degradation due to domain shifts across medical centers. This study aims to develop a cross-center online adaptation framework to enhance model generalization in heterogeneous clinical environments without requiring target-domain labels. We propose a novel framework integrating three core components: (1) a dual-branch architecture with unadversarial perturbation-based consistency regularization to enforce feature invariance, (2) uncertainty-aware loss weighting via evidential deep learning (EDL) to prioritize high-uncertainty samples, and (3) selective fine-tuning of Batch Normalization (BN) layers to adapt domain-sensitive parameters efficiently. The framework dynamically adjusts model parameters during inference using unlabeled test data, avoiding costly retraining. Evaluated on multicenter fetal echocardiography datasets, the framework improved mean recognition accuracy by 0.88-2.55% across six deep learning models. DenseNet achieved the highest external test accuracy of 82.29%, outperforming baseline models. Feature visualization via t-SNE and heatmaps confirmed enhanced discriminative capability, while confusion matrices revealed reduced misclassification rates for challenging views (e.g., RVOT vs. 3VV/3VT). This work establishes a label-free adaptation strategy to address domain shifts in fetal ultrasound, demonstrating robust generalization across diverse clinical settings. By bridging AI innovation with practical deployment requirements, the framework offers a scalable solution to standardize prenatal screening quality, particularly benefiting resource-limited regions. Future efforts will extend validation to dynamic video analysis and broader multicenter datasets.",Liu Y; Liang T; Tian J; Jiang N; Chen C; Zhang Y; Zhang Z,"Department of Pediatric Cardiology, Shanghai Children's Medical Center, Shanghai Jiao Tong University School of Medicine, Shanghai, China.",Journal of imaging informatics in medicine,2026-07-07,10.1007/s10278-026-02100-0,3.0,visualization(abstract); visual(abstract); data(abstract),Fetal Echocardiography; Online Adaptation; Domain Adaptation; Evidential Deep Learning; Standard View Recognition
42407154,Wearable sensors for intelligent sweat monitoring based on extended-gate stretchable organic transistors.,"Non-invasive sweat analysis holds significant promise for personalized health monitoring, yet existing technologies face limitations in mechanical compatibility, signal fidelity, and multimodal detection. Here, a multimodal sensing platform based on a stretchable organic field-effect transistor (OFET) array is presented to address these challenges. The OFET device exhibits excellent stretchability and operational stability, retaining stable electrical performance after 1000 stretching cycles at 30% strain and showing no significant threshold voltage drift under 3 h of bias stress. With extended-gate electrodes functionalized with selective membranes and enzymes, the system detects Na<sup>+</sup>, K<sup>+</sup>, Ca<sup>2+</sup>, glucose, and lactate over physiologically relevant ranges (1 - 100 mM, 1 - 100 mM, 0.1 - 10 mM, 50 - 250 μM, and 5 - 25 mM, respectively), demonstrating high sensitivity, selectivity, and accuracy. Specifically, the ion sensors exhibited detection errors below 4.5%, while the glucose and lactate sensors showed remarkably low response variations with relative standard deviations (RSD) of only 2.16% and 1.18%, respectively. The sensor retains reliable performance in artificial sweat, demonstrating strong resilience to complex biofluid matrices. Integrated with a miniaturized flexible circuit and wireless module, our platform enables real-time data acquisition, processing, and visualization via a mobile application. This work establishes a robust foundation for future wearable diagnostic systems capable of continuous, multi-parameter physiological monitoring.",Wang W; Yang A; Yang H; Zhang X; Li S; Kong X; Yang H,"State Key Laboratory of Advanced Materials for Intelligent Sensing, Key Laboratory of Organic Integrated Circuit, Ministry of Education & Tianjin Key Laboratory of Molecular Optoelectronic Sciences, Department of Chemistry, School of Science & Institute of Molecular Aggregation Science, Tianjin University, Tianjin, 300072, China.",Talanta,2026-07-06,10.1016/j.talanta.2026.130259,3.0,visualization(abstract); visual(abstract); data(abstract),Ofet; Integrated Circuit; Stretchable Transistors; Extended-gate; Sweat Detection
42413239,Digital Analysis of Upper Airway Morphology in Obstructive Sleep Apnea Syndrome Using Cone Beam Computed Tomography.,"<h4>Introduction and aims</h4>Obstructive sleep apnea syndrome (OSAS) is one of the most common sleep disorders, which poses a serious burden on the quality of life of the population. The incidence rate of OSAS in the population is very high and most cases have not been confirmed in time. In addition, many patients do not fully alleviate the symptoms of upper respiratory tract stenosis after receiving treatment. Therefore, OSAS patients need timely diagnosis and effective intervention.<h4>Methods</h4>Basic clinical data and sleep breathing parameters were collected from OSAS patients diagnosed in the otolaryngology department. Subsequently, these patients underwent cone beam computed tomography (CBCT) examination in the stomatology department to screen upper airway parameters. Correlation analyses between awake upper airway characteristics and sleep breathing events were performed, culminating in the construction of a numerical upper airway assessment model for OSAS patients.<h4>Results</h4>Three-dimensional (3D) reconstruction of CBCT images enabled direct visualization of upper airway anatomical morphology. The upper airway in OSAS patients demonstrated anatomical stenosis compared to healthy individuals, which correlated with alterations in sleep breathing parameters. The digital model, integrating sleep breathing parameters and upper airway measurements, effectively explained these variations.<h4>Conclusion</h4>This numerical model, based on sleep breathing and upper airway characteristics, is primarily for early screening and risk stratification of OSAS. Validated in an otolaryngology setting, it guides referral for definitive diagnosis through polysomnography (PSG) and detailed clinical evaluation, within which its predictions must be interpreted.",Zeng Y; Gao Z; Zhang Y; Yang Q; Ge W; Li M; Wang X; Yu Y; Xie X; Li S,"Department of Stomatology, The Second Xiangya Hospital, Central South University, Changsha, China; Department of Otorhinolaryngology Head and Neck Surgery, The Second Xiangya Hospital, Central South University, Changsha, Hunan, China.",International dental journal,2026-07-07,10.1016/j.identj.2026.109539,3.0,visualization(abstract); visual(abstract); data(abstract),Three-dimensional reconstruction; Obstructive Sleep Apnea Syndrome; Cone beam computed tomography; Upper Airway Anatomical Stenosis
42426537,Endoscopic endonasal infrachiasmatic approach to intra-third ventricle craniopharyngiomas: surgical outcomes and limits to complete resection.,"<h4>Purpose</h4>To evaluate the surgical outcomes of the endoscopic endonasal infrachiasmatic approach (EEIA) for intra-third ventricle craniopharyngiomas (IVC) and to define the anatomical limits of tumor resection through this corridor.<h4>Methods</h4>We retrospectively analyzed 21 cases of IVCs (17 primary and 4 recurrent) who underwent EEIA between 2016 and 2025. Clinical data were obtained from the institution's database. Surgical outcomes and anatomical limits of tumor resection were examined.<h4>Results</h4>Gross total resection (GTR) was achieved in 18 cases and subtotal resection (STR) in 3 cases. Among patients with preoperative visual and cognitive impairment, improvements were noted in 69.2% and 88.9%, respectively. Tumor margins extending beyond the anterior suprachiasmatic limit of visualization of the infrachiasmatic corridor (IC), corresponding to the chiasma-clival line (CCL), limited safe dissection. Furthermore, tumor adherence to adjacent vasculature and mammillary bodies represented an additional limitation.<h4>Conclusion</h4>The EEIA may enable aggressive resection of IVCs while preserving and improving visual and cognitive function. Complete resection is limited by the geometry of the operative corridor and tumor adherence to vital structures. The CCL may serve as a practical marker of the anterior suprachiasmatic limit of the corridor and aid in preoperative planning, particularly in identifying cases that may require alternative or staged approaches.",Hazunga R; Morisako H; Nagahama A; Ikegami M; Liew BS; Goto T,"Department of Neurosurgery, Graduate School of Medicine, Osaka Metropolitan University, 1-4-3 Asahi-machi, Abeno-ku, Osaka, 545-8585, Japan.",Pituitary,2026-07-09,10.1007/s11102-026-01729-y,3.0,visualization(abstract); visual(abstract); data(abstract),Third ventricle; Craniopharyngioma; Surgical Outcomes; Endoscopic Endonasal Approach; Extent Of Resection; Infrachiasmatic Approach
