pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
42562606,Concordance Between [&lt;sup&gt;18&lt;/sup&gt;F]Flortaucipir PET Visual Reads and CenTauR-Based Quantification.,"Tau PET imaging with [<sup>18</sup>F]flortaucipir allows for the visualization and mapping of aggregated tau deposits, a key neuropathologic feature of Alzheimer disease (AD). A visual interpretation method for [<sup>18</sup>F]flortaucipir was approved by the Food and Drug Administration and European Medicines Agency and has been implemented for a standardized, clinically usable definition of tau PET positivity. The CenTauR<sub>z</sub> method, on the other hand, offers the possibility to harmonize the definition of tau PET positivity across different radiotracers using quantitative metrics, but its concordance with clinically relevant [<sup>18</sup>F]flortaucipir visual reads remains unclear. <b>Methods:</b> A convenience sample of 3991 participants, including cognitively unimpaired (CU) and cognitively impaired (CI) individuals (i.e., those with mild cognitive impairment or AD dementia), underwent [<sup>18</sup>F]flortaucipir PET imaging. Each [<sup>18</sup>F]flortaucipir scan was assessed by 3 trained readers using the approved visual interpretation method and quantified using the CenTauR<sub>z</sub> quantification pipeline in different regions of interest (ROIs). Concordance between positive visual reads and CenTauR<sub>z</sub>-defined positivity (i.e., >2 on the CenTauR<sub>z</sub> scale) was assessed using Cohen κ. Receiver-operating-characteristic (ROC) analysis evaluated the discriminative power of continuous CenTauR<sub>z</sub> values in distinguishing between negative and positive visual reads. Generalized additive models examined clinical progression on the basis of visual and CenTauR<sub>z</sub>-based assessments of tau PET positivity. <b>Results:</b> Concordance between visual reads and CenTauR<sub>z</sub>-based assessments of tau PET positivity was moderate, particularly in CU individuals (κ = 0.23-0.55 for CU participants, κ = 0.57-0.82 for CI participants, depending on the ROI). ROC analysis revealed that the agreement remained moderate, independent of the CenTauR<sub>z</sub> cut point used (area under the ROC curve, 0.72-0.87 vs. 0.87-0.97 for CU and CI individuals, respectively). Among discordant cases, participants with visually positive/CenTauR<sub>z</sub>-negative tau PET scans were more frequently amyloid-positive and exhibited faster clinical progression compared with visually negative/CenTauR<sub>z</sub>-positive individuals. <b>Conclusion:</b> Our findings highlight the relatively limited agreement between the visual assessment of [<sup>18</sup>F]flortaucipir PET images and CenTauR<sub>z</sub>-based quantification, particularly in CU individuals. Participants with visually positive/CenTauR<sub>z</sub>-negative tau PET scans showed a high frequency of amyloid positivity and faster clinical progression, suggesting that visual reads are more sensitive to heterogeneous, clinically relevant tau accumulation patterns not captured by ROI-based methods. These findings underscore the need for new quantification approaches to better capture the complex patterns of tau deposition, important for early AD detection and monitoring.",Karagianni S; Moscoso A; Raghavan S; van Essen M; Mainta I; Camacho V; Rodríguez-Fonseca O; Silva-Rodríguez J; Perissinotti A; Gu Y; Yun J; Franzmeier N; Grothe MJ; Seo SW; Frisoni GB; Garibotto V; Schwarz CG; Petersen RC; Jack CR Jr; Vemuri P; Schöll M,"Wallenberg Centre for Molecular and Translational Medicine, University of Gothenburg, Gothenburg, Sweden.","Journal of nuclear medicine : official publication, Society of Nuclear Medicine",2026-08-06,10.2967/jnumed.126.272722,6.1,"visualization(abstract); visual(kw,title,abstract)",Alzheimer disease; Tau Pet Imaging; Visual Interpretation; [18F]flortaucipir; Centaur Quantification
42547700,User Interface Design for AI-Based Medical Imaging: A Scoping Review.,"While the graphical user interface (GUI) is fundamental to computer-aided diagnosis (CAD) systems, a significant void exists in the technical literature regarding its design and integration into clinical workflows. Bridging this gap is essential, as a well-designed interface is the key driver of usability, interpretability, and the ultimate adoption of medical imaging tools. This scoping review aims to identify and analyze the primary approaches and emerging trends in GUI design for CAD systems developed for medical image analysis, with a specific focus on classification and segmentation tasks. We analyze not only the interaction patterns but also the specific clinical applications, datasets, AI algorithms, and evaluation protocols reported in the literature. A literature search was conducted across five major digital databases (ACM Digital Library, IEEE Xplore, PubMed, ScienceDirect, and SpringerLink) for scientific publications between 2020 and 2024. The search string (""medical image"" AND (""computer-aided diagnosis"" OR ""CADx"" OR ""CAD"") AND ""user interface"") was used. The search terms were strategically selected to specifically target visual diagnostic AI systems that integrate a clinician-facing interface. Initial screenings, followed by the application of predefined inclusion and exclusion criteria, were performed. Data was charted using eight research questions. From an initial pool of 1147 articles identified across two search phases, a total of 46 studies met the final inclusion criteria and composed the review set. The data extraction process revealed a growing trend towards the integration of interactive machine learning features, visualization of model uncertainty, and tools for explainable AI (XAI) directly within the user interface, moving beyond simple image display and result presentation. The design of GUIs for modern CAD systems is evolving from static displays to interactive and collaborative platforms. Many of them not only present the AI's prediction but also provide clinicians with tools to understand, question, and refine the automated analysis. A clear gap remains in the standardization of usability and human-computer interaction metrics for evaluating these systems, suggesting a critical direction for future research.",Souza ICA; Berton L,"Dep. of Science and Technology, Universidade Federal de São Paulo, São José dos Campos, SP, 12247-014, Brazil.",Journal of imaging informatics in medicine,2026-08-03,10.1007/s10278-026-02140-6,6.0,"visualization(abstract); visual(abstract); machine learning(kw,abstract); data(abstract)",Medical image; Computer-aided Diagnosis; Machine Learning; Human Interaction; Graphical User Interface
42562389,AI-Based Phenotyping of Atrial Fibrillation Through Generative Topographic Mapping: Prospective Murcia Atrial Fibrillation Project III Cohort Study.,"<h4>Background</h4>The clinical heterogeneity of atrial fibrillation (AF) challenges current classifications and risk scores, limiting their real-world applicability. AI-driven methods may enhance phenotyping and risk stratification.<h4>Objective</h4>This study aimed to apply a generative topographic mapping (GTM)-based clustering approach to a large, real-world, prospective AF cohort to identify clinically relevant phenotypes and assess their associations with clinical outcomes.<h4>Methods</h4>We conducted a prospective observational cohort study including consecutive adult outpatients with newly diagnosed AF who initiated oral anticoagulation between January 2016 and November 2021. Cardiometabolic risk was modeled as a multidimensional construct integrating cardiovascular and metabolic comorbidities. GTM was applied to project high-dimensional clinical data into a low-dimensional latent space, enabling probabilistic patient representation and visualization of phenotypic structure. Unsupervised hierarchical clustering using Ward's method was performed on the latent space to identify AF phenotypes, and patients were assigned to clusters based on their highest posterior probability. Clinical outcomes, including thromboembolic events, major bleeding, major adverse cardiovascular events (MACE), cardiovascular death, and all-cause death, were assessed over a maximum follow-up of 2 years. Nonfatal outcomes were analyzed using Fine-Gray competing-risk models and reported as subdistribution hazard ratios (sHRs), whereas cardiovascular and all-cause death were analyzed using adjusted Cox proportional hazards models and reported as adjusted hazard ratios (aHRs).<h4>Results</h4>Among 3259 patients with AF (median age 77, IQR 70-83 years; 1721/3259, 52.8% female; mean follow-up 1.81 years), four phenotypes emerged: (1) older with highest cardiometabolic burden, (2) older with lower cardiometabolic risk, (3) comparatively younger with intermediate-high cardiometabolic risk, and (4) comparatively younger with intermediate cardiometabolic risk. Compared with phenotype 1, phenotype 4 demonstrated lower risks of thromboembolic events (sHR 0.70, 95% CI 0.50-0.98), major bleeding (sHR 0.61, 95% CI 0.42-0.89), and MACE (sHR 0.67, 95% CI 0.47-0.94). Regarding cardiovascular and all-cause death, all phenotypes demonstrated a lower risk compared with phenotype 1: phenotype 2 (aHR 0.52, 95% CI 0.33-0.85; and aHR 0.66, 95% CI 0.50-0.87, respectively), phenotype 3 (aHR 0.57, 95% CI 0.32-0.99; and aHR 0.44, 95% CI 0.30-0.65, respectively), and phenotype 4 (aHR 0.49, 95% CI 0.33-0.72; and aHR 0.56, 95% CI 0.44-0.71, respectively). However, these associations were attenuated after further adjustment for age, sex, and major comorbidities, with phenotype 4 retaining a significant association with lower cardiovascular death and phenotypes 3 and 4 retaining significant associations with lower all-cause death.<h4>Conclusions</h4>GTM-based clustering analysis identified prognostically distinct AF phenotypes, highlighting the potential of machine learning approaches to support personalized AF care. Further external validation is needed to establish the generalizability of these findings.",Soler Espejo E; Chen Y; Ramos-Bratos MP; Ortega-Martorell S; Olier I; Rivera-Caravaca JM; Marín F; Roldán V; Lip GYH,"Department of Hematology, Hospital Clínico Universitario Virgen de la Arrixaca, University of Murcia, Instituto Murciano de Investigación Biosanitaria Pascual Parrilla (IMIB), El Palmar, Murcia, Spain.",Journal of medical Internet research,2026-08-06,10.2196/90502,6.0,visualization(abstract); visual(abstract); artificial intelligence(kw); machine learning(abstract); data(abstract),Artificial intelligence; Phenotypes; Atrial fibrillation; AI; Clinical Outcomes; Af; Generative Topographic Mapping
42547415,Real-time clinical decision support system for early identification of infection and sepsis in the intensive care unit: a retrospective development and prospective deployment study.,"<h4>Background</h4>Sepsis and infection are distinct yet overlapping conditions in the intensive care unit (ICU), posing diagnostic and management challenges due to non-specific clinical features and delayed microbiological confirmation. This study aimed to develop and evaluate a real-time dual-model clinical decision support system for early identification of infection and sepsis based on the Third International Consensus Definitions for Sepsis and Septic Shock (Sepsis-3) framework.<h4>Methods</h4>We conducted a retrospective model development and prospective non-interventional deployment study of adult ICU admissions between 2018 and 2020 at a tertiary-care medical centre. Infection was defined by positive microbiological culture results while sepsis was defined according to Sepsis-3 criteria. Two machine learning models were developed using structured clinical features from an 8-hour feature window to predict infection and sepsis. The framework included an 8-hour lead time and a 1-hour prediction window. Class imbalance was addressed using propensity score matching and Borderline Synthetic Minority Oversampling Technique. External validation was performed using the Medical Information Mart for Intensive Care IV database. Real-time deployment analyses evaluated ICU risk surveillance and cluster-based stratification using combined sepsis and infection probabilities.<h4>Results</h4>The dual-model system demonstrated consistent discrimination across internal, reduced-feature and external validation cohorts, with area under the receiver operating characteristic curves ranging from 0.75 to 0.85. Both models prioritised high sensitivity and negative predictive value to minimise missed cases. During real-time ICU implementation, the decision support dashboard provided interpretable risk estimates at the bedside. Exploratory pre-post comparisons showed numerically lower point estimates across most clinical and resource-utilisation outcomes, without adjustment for confounding factors. Cluster-based analysis further identified a high-risk subgroup with greater healthcare resource utilisation.<h4>Conclusion</h4>This real-time clinical decision support system enables early identification of infection and sepsis, supports timely clinical decision-making and may inform antibiotic and resource use in the ICU.",Sun FJ; Liu YY; Kuo LK; Hu TY; Cheng KH; Chen HT; Chang PJ; Wu MC; Yeh HI; Wu KP,"Institute of Biomedical Informatics, National Yang Ming Chiao Tung University, Taipei, Taiwan.",BMJ quality & safety,2026-08-03,10.1136/bmjqs-2026-020104,5.6,"dashboard(abstract); machine learning(abstract); clinical decision support(title,abstract); data(abstract)","Quality improvement; Infection control; Critical Care; Antibiotic Management; Decision Support, Clinical"
42553143,Beyond the flow: the evolving role of magnetic resonance imaging in arteriovenous shunt evaluation.,"Although digital subtraction angiography remains the gold standard for the diagnosis and treatment planning of intracranial arteriovenous shunts (AVS), including arteriovenous malformations and arteriovenous fistulas, non-invasive imaging is increasingly sought for comprehensive evaluation. Magnetic resonance imaging (MRI) plays a crucial role in AVS detection, identification of feeding arteries and draining veins, localization of shunt points, classification of subtypes, assessment of venous reflux and congestion, and evaluation of post-treatment residual or recurrent lesions. Clinical techniques such as time-of-flight MR angiography (MRA), contrast-enhanced time-resolved MRA, susceptibility-weighted imaging, and arterial spin labeling (ASL) are established for these assessments. Recent advances have expanded MRI capabilities: Ultrashort echo time MRA can overcome turbulent flow-related signal loss and susceptibility artifacts, improving visualization of complex nidus architecture; compressed sensing substantially accelerates three-dimensional and four-dimensional (4D)-MRA while maintaining diagnostic quality; ASL-based 4D-MRA provides high-temporal-resolution dynamic evaluation without contrast, with vessel-selective techniques enabling independent assessment of individual vascular territories; and high-resolution vessel wall imaging shows promise for risk stratification. Emerging artificial intelligence applications enable automated AVS segmentation and characterization, with potential to enhance image quality and reduce scan times. This review summarizes current MRI techniques, recent innovations, and future perspectives in the non-invasive assessment of intracranial AVS.",Sakata A; Fujimoto K; Iima M; Saida T; Nishioka K; Ito R; Honda M; Yanagawa M; Kurokawa R; Hirata K; Kawamura M; Oda S; Ide S; Sugawara S; Takumi K; Ueda D; Sofue K; Naganawa S,"Kyoto University Graduate School of Medicine, Department of Diagnostic Imaging and Nuclear Medicine, Kyoto, Japan.","Diagnostic and interventional radiology (Ankara, Turkey)",2026-08-05,10.4274/dir.2026.264132,5.5,"visualization(abstract); visual(abstract); artificial intelligence(kw,abstract)",Artificial intelligence; Arteriovenous fistula; MRA; Arteriovenous Malformation; Compressed Sensing; Susceptibility-weighted Imaging; Arterial Spin Labeling; Vessel Wall Imaging; Ultrashort Echo Time Mra
42557264,A novel hybrid transformer-based framework (H-ConvNeXt-Swin) to classify brain tumors using MRI.,"This paper introduces a hybrid deep learning model combining ConvNeXt and Swin Transformer for classifying brain tumors from MRI scans. The ConvNeXt backbone is employed to obtain detailed local spatial features, whereas the Swin Transformer identifies hierarchical long-range dependencies, facilitating complementary feature representation. The proposed model is evaluated on a combined public MRI dataset of 7,023 images distributed across four categories: glioma, meningioma, pituitary, and no tumor. Experimental results demonstrate that the proposed hybrid architecture outperforms several state-of-the-art convolutional and transformer-based models, achieving an accuracy of 95.37% with competitive precision and F-score. Additionally, qualitative explainability assessment using attention-based visualization techniques offers insight into the model's decision-making by highlighting diagnostically significant regions. Furthermore, we evaluate the proposed H-ConvNeXt-Swin model on the unified dataset and also report source-stratified performance on each of the three constituent datasets: Figshare, SARTAJ, and Br35H. Future work will focus on validating the proposed framework on multi-center clinical datasets and extending it to more complex tasks such as tumor localization and segmentation.",Abdellatef E; Al-Makhlasawy RM; El-Mawla NA; Shalaby WA,"Faculty of Computer Science and Engineering, Alamein International University, New Alamein City, Matrouh, Egypt, 51718. eabdellatef@aiu.edu.eg.",Scientific reports,2026-08-05,10.1038/s41598-026-63915-z,5.0,visualization(abstract); visual(abstract); artificial intelligence(kw); data(abstract),Artificial intelligence; MRI; Brain tumor; Deep Learning; Convolutional Neural Networks; Swin Transformer
42555572,Integrating disease mapping and flexible scan statistics to identify and visualize spatial clusters.,"Accurately characterizing the spatial distribution of diseases is essential for understanding etiology and guiding targeted public health interventions. This study develops an analytical framework integrating disease mapping and spatial scan statistics to identify and validate the spatial clustering patterns of diseases. The framework follows an ""exploration-validation-refinement"" workflow, combining qualitative visualization with quantitative spatial analysis. Choropleth maps intuitively depict the overall distribution of diseases, providing a basis for identifying potential high-risk areas; the flexible scan statistics (FleXScan) method detects statistically significant clusters; and dot cartograms further reveal internal heterogeneity within the most likely clusters by controlling for population density. This study validated the framework using both synthetic data and real measles case data. The results indicate that the framework substantially improves the accuracy and reliability of cluster detection, facilitates the localization of local high-risk cores, and provides actionable insights for precision disease control.",Wang L; Hu H; Li Y; Zhang D; Li X; Zhang Z,"School of Computer Science and Artificial Intelligence, Zhengzhou University of Light Industry, Zhengzhou, Henan, China.",PloS one,2026-08-05,10.1371/journal.pone.0353971,4.6,"visualization(abstract); visual(title,abstract); data(abstract)",
42560907,NewbornTimeLine: Automated Video-Based Timelines for Neonatal Resuscitation in a Hospital Pilot Study.,"Accurate documentation of neonatal resuscitation events is critical for quality improvement and evidence-based research, yet current manual methods are labor-intensive and lack temporal precision. This paper presents NewbornTimeLine, an AI-based system that automatically generates detailed timelines of birth and resuscitation activities from thermal and visible light video recordings. The system consists of (1) a locally deployed activity recognition system for automated video analysis, using thermal imaging for privacy-preserving time-of-birth detection and visible light video for Neonatal Resuscitation Algorithm (NRA) activity recognition, and (2) a web-based dashboard that provides clinicians with access to both manually annotated and AI-generated timelines. For time-of-birth detection, the proposed two-stream fusion architecture achieves 93.80% accuracy within a 10-second tolerance and 100% birth identification. For NRA activity recognition, the ROI-centered MoViNet approach achieved weighted-average and macro-averaged F1- scores of 0.97 and 0.77, respectively, for key resuscitation activities, including ventilation, stimulation, and suction. The web-based dashboard enables dataset exploration, timeline visualization, and comparison between automated and manual documentation. NewbornTimeLine was deployed as a single-hospital pilot, demonstrating that automated timeline generation for neonatal resuscitation is feasible in a single-centre setting. The system may further support retrospective analysis, clinical debriefing, and quality improvement research.",Meinich-Bache O; Garcia-Torres J; Fuster S; Rettedal SI; Kolstad V; Brunner S; Johannessen A; Tossebro E; Catak FO; Rong C; Engan K,,IEEE journal of biomedical and health informatics,2026-08-06,10.1109/jbhi.2026.3721348,4.5,visualization(abstract); dashboard(abstract); visual(abstract); data(abstract),
42555931,Symptom Tracking for Patient-Reported Outcomes in Cancer: User-Centered Design of the AthenaCompanion Web Application.,"<h4>Background</h4>Routine monitoring of patient-reported outcomes (PROs) during cancer treatment improves symptom control and quality of life, yet real-world uptake and sustained engagement with PRO monitoring remain suboptimal. Gamification has been shown to improve engagement with digital health interventions. User-centered design approaches are needed to ensure that gamified PRO tools are acceptable, usable, and responsive to patient and clinician needs, especially for older adult users.<h4>Objective</h4>This study aimed to develop a gamified symptom monitoring web application for older adult patients with cancer using a multiphase, iterative, and user-centered approach.<h4>Methods</h4>The overall study design was a mixed-methods user-centered design study involving 3 phases. From 2022 to 2026, participants were recruited across online and clinical settings using multiple strategies, including ResearchMatch (Vanderbilt University Medical Center), clinician referrals, professional networks, and outreach through the electronic health record at an academic medical center. Phase 1 was a survey of older adults with chronic health conditions. They reported on symptom severity, mobile health (mHealth) preferences, and gamification preferences, which were analyzed descriptively. Phases 2 and 3 involved semistructured interviews with older adult cancer survivors and clinicians, respectively, to identify actionable feedback, followed by iterative usability testing with older adult cancer survivors.<h4>Results</h4>In Phase 1, older adults (n=216) with chronic conditions reported high frequency of mobile phone use (across 11 mobile phone behaviors, mean 6.1, SD 1.63 where 6 indicates daily use) and generally favorable attitudes toward gamification (across 18 gameful design elements, means ranged from 2.8-4.3 on a 1-5 scale and SDs ranged from 0.75-1.12), with learning elements rated most appealing (mean 4.3/5, SD 0.75). Concerns about a gamified mHealth app included data privacy and perceived trivialization of health. Phase 2 interviews (n=7) demonstrated strong interest in longitudinal symptom visualization and clinician-sharable reports; gamified content was viewed as engaging by most participants but was preferred as optional. In Phase 3, iterative clinician interviews (n=5) and patient usability testing (n=9) led to substantial refinements, including simplified navigation, enhanced visual accessibility, further guidance on score interpretation with embedded educational videos, and de-emphasis of the gamified travel learning component. Across usability testing rounds, the number of user experience problems per interview decreased from 17 to 4, indicating improved usability.<h4>Conclusions</h4>Using a multiphase, mixed methods, user-centered design process, we developed AthenaCompanion (Northwestern University with The Ohio State University), a gamified web application for PRO monitoring tailored to older adults undergoing cancer treatment. Across surveys and interviews, patients emphasized the importance of clinical utility, clarity of symptom feedback, and low-pressure, optional gamification elements. This work demonstrates the feasibility of integrating gamification into PRO monitoring and provides a foundation for future work evaluating long-term usability, engagement, and clinical effectiveness in real-world oncology care.",Nolla K; Perry LM; Gogineni A; Kircher S; Mohindra N; Bass M; Tetrick MK; Sanchez-Petitto G; Noonan A; Presley C; Cella D; Benzo RM,"Department of Psychology, Morgan State University, 1700 E Cold Spring Ln, Baltimore, MD, 21251, United States, 1 443-885-4215.",Journal of medical Internet research,2026-08-05,10.2196/94017,4.5,visualization(abstract); visual(abstract); data(abstract); electronic health record(abstract),Cancer Care; User-centered Design; Older Adults; Patient-reported Outcomes; Symptom Monitoring; Mobile Health; Gamification
42547939,Reducing Pediatric Medication Safety Risks Through Improved Dosing Weight Accuracy: A Hospital-Based Quality Improvement Initiative.,"<h4>Background</h4>Avoidable medication errors involving inaccurate weight-based dosing in pediatric patients are a well-documented patient safety concern.<h4>Local problem</h4>Select patients receiving medications and fluids based on nonmeasured weights contributed to medication errors.<h4>Methods</h4>Using several Plan-Do-Study-Act (PDSA) intervention cycles, we aimed to increase the percentage of patients with a measured dosing weight within 12 hours of admission from a baseline of 18.5 % to greater than 75% within 6 months.<h4>Interventions</h4>PDSA cycles included awareness campaigns, education, and electronic health record enhancements to improve documentation and visualization of weight methods.<h4>Results</h4>Patients with documented measured weights used for dosing improved from 18.5% to 66.2%, demonstrating statistically significant improvements.<h4>Conclusions</h4>Interventions are adaptable to other pediatric institutions and potentially to adult populations as well.",Brant K; Ascenzi J; Rowcliffe M; Burkett S; Kane A,"Author Affiliations: Patient Safety and Quality Improvement Department, The Johns Hopkins Children's Center (Mrs Brant), Pediatric Nursing Department, The Johns Hopkins Children's Center (Dr Ascenzi), Department of Pharmacy, The Johns Hopkins Children's Center (Dr Rowcliffe), Department of Operational Excellence, Armstrong Institute for Patient Safety and Quality, Johns Hopkins Medicine (Mr Burkett), and Department of Pediatrics, Johns Hopkins School of Medicine (Dr Kane), Baltimore, Maryland.",Journal of nursing care quality,2026-08-04,10.1097/ncq.0000000000001006,4.0,visualization(abstract); visual(abstract); electronic health record(abstract),Quality improvement; Adverse Drug Events; Medication Safety
42565680,Programmable nanoprobes for molecular imaging of cancer: toward adaptive and context-responsive diagnostics.,"Molecular imaging has emerged as a powerful tool for early cancer detection and real-time visualization of disease progression; however, conventional imaging probes remain limited by static signal output, suboptimal specificity, and low target-to-background ratios (typically <2-3 fold), restricting their sensitivity in complex tumor microenvironments. In recent years, stimuli-responsive nanoprobes have gained significant attention as next-generation imaging agents capable of context-responsive activation and precise signal modulation, enabling 5-20-fold signal amplification in response to specific tumor-associated stimuli. This review provides a comprehensive overview of the design principles and functional architectures of stimuli-responsive nanoprobes engineered to respond to endogenous cues such as acidic pH (∼6.5-6.8), elevated glutathione concentrations (2-10 mM), enzymatic overexpression, hypoxia (<2% O<sub>2</sub>), and redox gradients, as well as exogenous triggers including near-infrared light (700-1000 nm), magnetic fields, and ultrasound. Emphasis is placed on activatable and switchable nano systems that enable spatiotemporal control of imaging signals, thereby improving detection sensitivity several fold compared to conventional probes. Multimodal imaging enhances diagnostic performance by integrating complementary imaging modalities that offer varying spatial resolutions, ranging from micrometer-scale optical imaging and submillimeter-resolution MRI or micro-CT to millimeter-scale nuclear imaging modalities such as PET and SPECT. Strategies involving surface engineering, biomimetic coatings, and ligand-directed targeting are also highlighted here to improve tumor accumulation efficiency (often >5-10% of injected dose per gram). In addition, the integration of artificial intelligence with nanoscale imaging systems for real-time data interpretation and adaptive diagnostics is examined. Finally, key challenges related to biocompatibility, scalability, and clinical translation are critically analyzed. Collectively, stimuli-responsive nanoprobes represent a transformative approach in molecular imaging, offering adaptive, high-precision platforms for advancing early cancer detection and precision oncology.",Sarma AD; Webster TJ; Devi M,"Faculty of Allied and Healthcare Sciences, Assam down town University, Sankar Madhab Path, Gandhi Nagar, Panikhaiti, Guwahati, Assam, India. sarma.arnab1990@gmail.com.",Nanoscale,2026-08-07,10.1039/d6nr01660j,4.0,visualization(abstract); visual(abstract); artificial intelligence(abstract); data(abstract),
42550459,PET/CT imaging for assessment of tumor immunotherapy response: a new perspective on tumor metabolic reprogramming and immune escape.,"Accurately assessing tumor response to immunotherapy remains a significant clinical challenge due to the unique response patterns and limitations of conventional anatomical imaging. This review explores the evolving application of PET/CT in evaluating immunotherapy efficacy through the novel lens of tumor metabolic reprogramming and immune escape mechanisms. First, we examine how metabolic imbalances in the tumor microenvironment mediate immune escape by suppressing immune cell function. The review subsequently analyzes advances in molecular imaging, focusing on the development of novel radiopharmaceuticals that target specific immunometabolism pathways, enabling direct visualization of immune cell dynamics. Furthermore, we analyze advances in novel tracers targeting specific immunometabolism processes for direct immune cell visualization, along with the application of radiomics for early response prediction. Finally, we address current technical and clinical challenges, outlining future directions aimed at constructing an integrated tumor metabolic-immune map and developing robust, PET-based patient stratification strategies to guide personalized therapeutic regimens. In conclusion, PET/CT is emerging as an indispensable multi-dimensional tool, providing critical real-time insights into immunometabolism activity to optimize therapeutic decision-making and improve clinical outcomes in cancer immunotherapy. Integrating these metabolic-immune signatures with other biomarker data holds promise for refining response assessment strategy and advancing personalized oncology.",Zhou Y; Wang N,"Department of Nuclear Medicine, The First Affiliated Hospital of Hebei North University, No. 12, Changqing Road, Qiaoxi District, Zhangjiakou, 075000, Hebei, China.",La Radiologia medica,2026-08-04,10.1007/s11547-026-02269-y,3.0,visualization(abstract); visual(abstract); data(abstract),Immune escape; Pet/ct; Tumor Microenvironment; Precision Medicine; Immunotherapy Response
42557145,[Gynecological cancer surgery: Is robotic surgery an advantage over conventional laparoscopy?],"Minimally invasive surgery now plays a central role in the management of gynecologic cancers, particularly endometrial and cervical cancers. Among these approaches, robot-assisted surgery has progressively developed due to its potential technical advantages, including improved ergonomics, three-dimensional visualization, and greater precision of surgical maneuvers. Despite the increasing adoption of this technology, its true role compared with conventional laparoscopy remains debated, particularly following concerns raised regarding the oncologic safety of minimally invasive surgery in early-stage cervical cancer. This narrative review analyzes the currently available evidence comparing robot-assisted surgery with conventional laparoscopy in endometrial and cervical cancers. Priority is given to studies with a high level of evidence, particularly randomized controlled trials, while also discussing the methodological limitations of the existing literature, which is characterized by heterogeneity in the studied populations, biases related to historical cohorts, and the major impact of the learning curve. Through the evaluation of perioperative, functional, and oncologic outcomes, this review provides a critical synthesis of the current literature and discusses the main challenges associated with the integration of robot-assisted surgery in gynecologic oncology. Particular attention is paid to the influence of surgical expertise, healthcare organization, and adherence to oncologic principles on the observed outcomes. Ongoing prospective trials are expected to provide additional data to better define the role of robot-assisted surgery in gynecologic oncology.",Garin C; Schoenen S; Bresson L; Navarro AS; Lamand A; Devolder A; Dumortier R; Martinez-Gomez C; Narducci F,"Département d'oncologie chirurgicale, centre Oscar-Lambret, 3, avenue Frédéric-Combemale, 59000 Lille, France; Département de gynécologie, HELORA, hôpital de Mons, site Kennedy, 2, boulevard John-Fitzgerald-Kennedy, 7000 Mons, Belgique.",Bulletin du cancer,2026-08-05,10.1016/j.bulcan.2026.05.012,3.0,visualization(abstract); visual(abstract); data(abstract),Cervical cancer; Endometrial Cancer; Robotic Surgery; minimally invasive surgery; Perioperative Outcomes; Cancer Du Col Utérin; Conventional Laparoscopy; Cancer De L’endomètre; Chirurgie Mini-invasive; Chirurgie Robotique; Laparoscopie Conventionnelle; Résultats Périopératoires
42551009,Sensor-Based Mobile App for Assessment and Tracking (SMAAT): Cross-Sectional Usability Study.,"<h4>Background</h4>Smartphone-based ecological momentary assessment (EMA) is increasingly used in digital health research to capture behaviors, symptoms, and psychological states in real time and in natural environments, offering advantages over traditional retrospective measures in terms of ecological validity and reduced recall bias. Despite the potential of EMA for advancing mobile health and digital phenotyping apps, accessible technical solutions that enable researchers without software engineering expertise to design and deploy EMA studies remain limited.<h4>Objective</h4>This study aimed to (1) describe the development and core features of a sensor-based mobile app for assessment and tracking (SMAAT), a research platform for designing and deploying mobile surveys and EMA studies, and (2) report initial usability findings from a cross-sectional study using a novel swiping response format.<h4>Methods</h4>SMAAT consists of a web-based dashboard for researchers and companion iOS (Apple Inc) and Android (Google) apps for participants, providing a visual survey builder, multiple notification schedules (including fixed, random, interval, event-based, and geofenced prompts), gamification mechanics, and tools to monitor participant compliance. To evaluate the platform in use, we conducted a between-participants cross-sectional study in which 97 university students and 132 online panel participants completed blocks of binary questions on smartphones using either a swiping or tapping response format, followed by usability and user-experience questionnaires.<h4>Results</h4>In the cross-sectional study, SMAAT supported successful study setup, enrollment, and survey completion across both iOS and Android devices without major technical problems, and participants in both samples completed the full protocol in a single session. Performance on the binary tasks was generally high, with swiping and tapping showing broadly comparable response-time and accuracy patterns, and no clear disadvantages for swiping or consistent effects of response orientation. Usability and pragmatic user-experience ratings were high across conditions, with no meaningful differences between swiping and tapping, while Prolific participants reported higher usability and pragmatic quality than students. Hedonic ratings descriptively favored swiping, although this difference did not reach conventional statistical significance.<h4>Conclusions</h4>SMAAT is a flexible smartphone-based research platform for configuring and deploying mobile surveys and EMA studies with diverse item types and notification logics. Initial findings show that SMAAT can support reliable cross-sectional data collection across heterogeneous devices and samples, and that a swipe-based response format can be implemented without compromising task performance, usability, or pragmatic user experience relative to tapping.",Shevchenko Y; Hong H,"Research Methods, Assessment, and iScience, Department of Psychology, University of Konstanz, Universitätsstraße 10, Konstanz, Baden-Wurttemberg, 78464, Germany, 49 1784188154.",JMIR formative research,2026-08-04,10.2196/98984,3.0,dashboard(abstract); visual(abstract); data(abstract),Smartphone; Ecological Momentary Assessment; Experience Sampling; Mobile Health; Digital Phenotyping
