pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
42324405,Mapping the global landscape of robot-assisted minimally invasive esophagectomy (RAMIE): a bibliometric and visualized study.,"To systematically analyze the global development, research hotspots, key contributors, and emerging trends in Robot-assisted minimally invasive esophagectomy (RAMIE) using bibliometric and visualization methods. Publications related to RAMIE from 2005 to 2025 were retrieved from the Web of Science Core Collection. Data on annual publications, citations, journals, countries, institutions, and authors were analyzed using CiteSpace, VOSviewer, and R software. Keyword co-occurrence, clustering, citation bursts, and co-cited references were employed to identify research themes, influential studies, and emerging trends. A total of 391 publications were included. Annual output and citations increased steadily, particularly after 2015. Core research concentrated in specialized journals, with the United States, China, Japan, the Netherlands, and Germany contributing the most publications. Leading institutions included University Medical Center Utrecht, Shanghai Jiao Tong University, and Johannes Gutenberg University Mainz. Core authors, such as van Hillegersberg R. and Ruurd JP, formed stable high-output networks. Keyword and co-citation analyses highlighted research focus on minimally invasive and robotic procedural optimization, perioperative management, complication prevention, and long-term outcomes. High-impact studies, including the ROBOT and RAMIE trials, provided evidence supporting RAMIE's feasibility, safety, and oncological adequacy. Looking ahead, emerging topics included fluorescence-guided surgery, intraoperative navigation, augmented reality, and intelligent surgical systems. RAMIE research has evolved from single-center technical explorations to multicenter, evidence-based investigations, with increasing emphasis on surgical optimization, perioperative management, and long-term outcomes. Key research teams, influential publications, and international collaborations have shaped the field. These findings offer a comprehensive overview of the global RAMIE landscape and may guide future research directions, clinical practice, and international cooperation.",Zhu C; Huang W; Liu N,"Central laboratory, Clinical Medical Research Center, Linyi People's Hospital, Shandong Second Medical University, Linyi, 276000, Shandong Province, China. zhuchenglou@hotmail.com.",Journal of robotic surgery,2026-06-22,10.1007/s11701-026-03592-2,4.6,"visualization(abstract); visual(title,abstract); data(abstract)",Esophageal cancer; bibliometrics; Robot-assisted Surgery; Radical Esophagectomy; Research Trends
42341235,Coronary computed tomography angiography to guide percutaneous coronary intervention: proceedings from the 1st CCTA-guided PCI summit in the United States.,"Coronary computed tomography angiography (CCTA) can be used beyond diagnostic purposes to support the preprocedural planning of percutaneous coronary intervention (PCI). Advances in scanner technology, software platforms, and physiology- and plaque-based visualization tools have expanded the role of CCTA-guided PCI. CCTA provides detailed assessment of coronary anatomy, plaque and calcium morphology, lesion length, vessel size, and noninvasive physiology, offering opportunities to anticipate procedural complexity, optimize resource utilization, and individualize PCI strategy. Emerging data, including randomized studies in chronic total occlusions and ongoing multicenter trials, support the feasibility and potential clinical value of this approach. In April 2024, the first CCTA-guided PCI summit in the United States convened interventional cardiologists and cardiac imagers, as well as industry stakeholders, to discuss the evidence, technical considerations, clinical applications, and unmet needs related to CCTA-guided PCI. This manuscript summarizes the key discussions and conclusions specific to this meeting, with a focus on the transition of CCTA from a diagnostic to a therapeutic planning tool, emerging artificial intelligence applications, its complementary role with intravascular imaging, and opportunities to enhance procedural planning and decision-making. While early experience is promising, broader adoption will require broader educational efforts, access to purpose-built visualization software tools designed for interventional cardiologists, multidisciplinary collaboration, and additional randomized and real-world studies to define its impact on clinical outcomes and procedural efficiency.",Carvalho PEP; Cavalcante JL; Collet C; Leipsic J; Khalique OK; Cheng V; Lesser J; Rangan BV; Brilakis ES; Sandoval Y,"Center for Coronary Artery Disease, Minneapolis Heart Institute Foundation, Minneapolis, Minnesota.",The Journal of invasive cardiology,2026-06-23,10.25270/jic/26.00085,4.0,visualization(abstract); visual(abstract); artificial intelligence(abstract); data(abstract),Percutaneous coronary intervention; Computed Tomography Angiography; Coronary Imaging
42363723,Automated data processing and analysis method for shaking table tests of masonry structures based on python open-source toolchain. ,"Shaking table testing is a crucial method for evaluating the seismic performance of structures; however, the resulting data are typically characterized by massive volumes, high sampling rates, and complex multi-channel arrays. Traditional manual processing methods relying on commercial spreadsheet software (e.g., Excel, Origin) present significant limitations regarding processing efficiency, mathematical transparency, and result reproducibility. To address these methodological gaps, this paper proposes a novel, fully automated data processing and analysis framework tailored for high-density structural dynamic testing using an open-source Python toolchain. Unlike conventional ""black-box' commercial software, this method provides a transparent, end-to-end pipeline-from automated raw multi-channel data alignment and signal pre-processing to advanced time-frequency domain analysis and standardized visualization. The framework's efficacy is validated using a shaking table test of a 1:2 scaled village masonry structure. The extracted experimental results clearly indicate that the masonry structure exhibits a significant low-pass filtering effect on high-frequency inputs (5-15 Hz), with response energy concentrated within the natural frequency range of 2-4 Hz. Furthermore, the pipeline integrates an automated structural health evaluation module; by comparing the Power Spectral Density (PSD) of white noise sweeps before and after seismic inputs, the method successfully and rapidly identified that while the structure exhibited displacement amplification under the 0.2 g operating condition, no significant stiffness degradation occurred. Ultimately, this study contributes a scalable, reproducible, and highly efficient methodological blueprint for big data analysis in structural seismic evaluation.",Yao Z; Yijun W,"School of Urban and Rural Planning and Architectural Engineering, ShangLuo University, ShangLuo, PR China.",Science progress,2026-06-27,10.1177/00368504261465266,3.8,"visualization(abstract); visual(abstract); data(title,abstract)",
42329643,Multilevel Stewardship Intervention for Use of Anticoagulation-Antiplatelet Therapy.,"<h4>Importance</h4>Antiplatelet medications are overprescribed in patients taking direct oral anticoagulants (DOACs), increasing their risk of major bleeding. The utility of potentially scalable antithrombotic stewardship approaches remains unknown.<h4>Objective</h4>To evaluate a multicomponent antithrombotic stewardship initiative to reduce unnecessary antiplatelet use in patients prescribed DOACs.<h4>Design, setting, and participants</h4>This quality improvement study used retrospective multiperiod comparative interrupted-time-series analysis from July 2020 to July 2023 to compare intervention and control sites. Participants were adults prescribed DOACs in the ambulatory setting. The interventions occurred in 7 Veterans Health Administration (VHA) health systems, while 128 other VHA health systems served as controls. Data were analyzed from July 2023 to March 2026.<h4>Intervention</h4>In stage 1, lasting 9 months, intervention sites implemented educational outreach to clinicians and patients and changes to the electronic health record system. In stage 2, lasting 16 months, a clinical pharmacist-facing electronic flag identifying patients receiving antiplatelet therapy was added to a widely used electronic dashboard.<h4>Main outcomes and measures</h4>Monthly site-level percentage of patients prescribed antiplatelet medications. The summary measure was the difference in the semiannual change in the outcome for intervention compared with control sites, controlling for preintervention trends. Subgroup analyses were performed based on antiplatelet indication.<h4>Results</h4>This study found that preintervention antiplatelet use in patients prescribed DOACs was 26.1% (95% CI, 26.0%-26.1%) in the 7 intervention sites (27 588 patients; 704 females [2.6%]) and 30.1% (95% CI, 30.0%-30.2%) in 128 control sites (253 085 patients; 6481 females [2.6%]). Antiplatelet use decreased faster by an absolute -0.58 (95% CI, -0.95 to -0.22) percentage points (pp) per 6 months for intervention compared with control sites after the 2 interventions had been implemented. The initial set of interventions was associated with an absolute -0.29 (95% CI, -0.61 to 0.04) pp change per 6 months and later augmentation with the electronic flag was associated with an absolute -0.29 (95% CI, -0.61 to 0.03) pp change per 6 months. The combined interventions were associated with the greatest reduction in the subgroup of patients with stable coronary artery disease (absolute -2.1 [95% CI, -3.0 to -1.2] pp per 6 months, equivalent to a -5.5% additional change compared with the baseline prevalence in this group), for whom antiplatelet deimplementation is likely appropriate.<h4>Conclusions and relevance</h4>This study found that the combined interventions were associated with a clinically meaningful reduction in potentially harmful combination antithrombotic therapy. The initial educational outreach and changes to the electronic health record and later augmentation with the electronic flag had additive effects, highlighting the importance of multilevel interventions to speed adoption of evidence-based antithrombotic prescribing.",Kurlander JE; Parra D; Moore V; Holleman R; Burns J; Midboe AM; Garlick B; Domlyn A; Chia L; Barnes GD; Kim HM; Sussman JB,"VA Ann Arbor Center for Clinical Management Research, Michigan.",JAMA internal medicine,2026-06-22,10.1001/jamainternmed.2026.2036,3.5,dashboard(abstract); data(abstract); electronic health record(abstract),
42361100,Sub-Zero: A Review of the Current Evidence and Evolving Technologies Enabling Zero‑Fluoroscopy Procedures. ,"Fluoroscopy has long been the cornerstone imaging modality in cardiac electrophysiology (EP), enabling real-time catheter visualization but exposing patients and healthcare providers to ionizing radiation and significant occupational hazards. With the emergence of three-dimensional electroanatomic mapping (EAM) systems and intracardiac echocardiography (ICE), zero- and near-zero fluoroscopy (ZF) approaches have become increasingly feasible across a wide spectrum of EP and structural interventions. This review synthesizes current evidence supporting ZF workflows, highlighting their efficacy, safety, and expanding clinical applicability. Contemporary data demonstrate that ZF techniques achieve procedural success, complication rates, and long-term outcomes comparable to conventional fluoroscopy-guided procedures, while substantially reducing radiation exposure and mitigating associated risks such as malignancy, cataract formation, and orthopedic injury. Advances in mapping accuracy and real-time intracardiac imaging-including 3D and 4D ICE-have enhanced anatomical visualization, procedural precision, and early detection of complications. Despite these benefits, ZF workflows introduce unique challenges, including vascular access complications, catheter-related thrombus formation, and navigation errors due to EAM system limitations. Furthermore, certain complex procedures-such as epicardial access, lead extraction, and select device implantations-continue to rely on fluoroscopic guidance. Operator experience, learning curves, and the availability of fluoroscopic ""bailout"" strategies remain critical considerations. Overall, the transition toward ZF approaches represents a paradigm shift in EP, emphasizing radiation safety without compromising procedural outcomes. Continued technological innovation, standardized training, and robust randomized studies are essential to further validate and optimize these techniques, ultimately advancing safer, patient-centered cardiovascular care.",Miller L; Agarwal A; Masri A; Atreya AR; Apte NM,"Department of Medicine, University of Louisville, Louisville, Kentucky, USA.",Pacing and clinical electrophysiology : PACE,2026-06-26,10.1111/pace.70335,3.0,visualization(abstract); visual(abstract); data(abstract),
42335077,"Realist methodologies informing the development, implementation, and scale-up of complex socio-medical interventions: A scoping review protocol.","<h4>Background</h4>Understanding how and why complex socio-medical interventions work across diverse settings is essential for addressing health inequities. Realist methodologies, grounded in realism, provide a framework to explain what works, for whom, in what contexts, and why by focusing on generative mechanisms and contextual conditions. While realist approaches have been extensively applied in implementation science, it is unclear to what extent they have been applied across the development, implementation, and scale-up phases of interventions. This scoping review aims to map how realist methodologies have been applied to inform the lifecycle of complex socio-medical interventions.<h4>Methods</h4>We plan to follow the framework of Arksey and O'Malley and the Joanna Briggs Institute (JBI) as well as PRISMA-ScR guidelines, to map how realist methodologies have been applied to inform the lifecycle of complex socio-medical interventions. Four databases (PubMed, Web of Science, CINAHL, and PsycINFO) will be searched, supplemented by grey literature and citation tracking. Two reviewers will independently screen peer-reviewed, English and Spanish-language, realist-informed studies. We will chart data on study characteristics, intervention details, realist findings (e.g., Context-Mechanism-Outcomes, programme theories), and methodological insights. We will include descriptive, thematic, and narrative synthesis, as well as network visualization. The protocol is registered in open science framework (OSF) registries (https://osf.io/t8z2b/overview).<h4>Discussion</h4>We expect to identify how realist inquiry contributes to building explanatory programme theories that guide the development, implementation, and scale-up/adaptation of complex socio-medical interventions. This review will offer practical insights for implementation scientists and healthcare practitioners on how and why complex health interventions work and can be adapted for successful implementation. Understanding the adoption of realist methodologies across the intervention lifecycle will enhance the design, implementation, and effective scale-up of socio-medical interventions in complex settings.",Ahmed MK; Bullón AA; O Adebiyi B; Serra CP; Copeland R; Mukumbang FC,"Department of Global Health, University of Washington, Seattle, Washington, United States of America.",PloS one,2026-06-23,10.1371/journal.pone.0349508,3.0,visualization(abstract); visual(abstract); data(abstract),
42359354,Modified string test to improve and confirm by molecular characterization for bacterial identification.,"Rapid and reliable identification of bacteria is essential in clinical and environmental microbiology. Gram staining remains a widely used method for preliminary classification; however, it may require additional steps and can be difficult to interpret under certain conditions. To address these limitations, we evaluated a modified potassium hydroxide (KOH) string test incorporating methylene blue to enhance visualization of DNA release and facilitate differentiation between Gram-positive and Gram-negative bacteria. A total of 185 samples from clinical and environmental sources (including hospitals, soil, salt mines and honeycombs) were analysed. Samples were first assessed using Gram staining and subsequently tested using the modified KOH method. In this procedure, a 3% KOH solution was applied to bacterial colonies, followed by the addition of methylene blue to improve visualization of filament formation. All Gram-negative isolates demonstrated visible string formation, while Gram-positive isolates showed no string formation, indicating complete concordance with Gram staining results within the tested dataset. Selected isolates were further examined using 16S rRNA gene analysis to support taxonomic identification. The modified KOH string test provides a rapid, simple and low-cost approach for preliminary bacterial differentiation. While it does not replace conventional or molecular identification methods, it may serve as a useful complementary tool, particularly in resource-limited or high-throughput laboratory settings.",Mian MD; Khan SJ; Rani R; Sadiq S; Jafri L; Jamil B,"Department of Life Sciences, Abasyn University Islamabad Campus, Islamabad, Pakistan.",Access microbiology,2026-06-25,10.1099/acmi.0.000965.v3,3.0,visualization(abstract); visual(abstract); data(abstract),Bacterial identification; rapid diagnosis; Gram Staining; Potassium Hydroxide (Koh); Modified String Test
42335160,CARGO: A cytometry analysis framework via Regularized graph optimal-transport.,"Conventional data visualization techniques in single-cell analysis (such as two-dimensional dot plots, SPADE, PCA, t-SNE, or UMAP) often fall short in enabling an intuitive understanding of high-parameter flow cytometry data. These methods tend to oversimplify complex biological relationships, lack biologically meaningful interpretations, and offer no principled framework for downstream quantitative analysis. To address these limitations, we present a graph-based (network-based) visualization framework grounded in optimal transport theory. In this framework, cell populations are defined by their marker-expression profiles, and inter-population similarity is quantified using an efficiently computable optimal transport formulation known as the Sinkhorn distance. Our approach produces biologically consistent two-dimensional graph layouts using a phenotype-aware Hamming distance. Structural differences between sample graphs are characterized through a customized graph-edit distance that captures changes in population size, marker expression, and relationships between populations. We demonstrate our methods on two flow cytometry datasets: one from a clinical trial of dendritic cell-based immunotherapy in malignant peritoneal mesothelioma, involving 14 patients sampled at three time points with 14-color panels, and another from FlowCAP-II, which involved 43 acute myeloid leukemia patient samples analyzed with 7-color panels. Our framework produces robust, quantitative visual summaries of cell populations and supports statistical analysis based on graph edit distances, thereby offering new insights into disease progression and treatment response. Ultimately, our method bridges the gap between flow cytometry data visualization and biological interpretation.",Shemonti AS; Gmyrek GB; Quintelier KLA; Van Gassen S; Saeys Y; Willemsen M; Aerts JGJV; Madsen EVE; Robinson JP; Pothen A; Rajwa B,"Department of Computer Science, Purdue University, West Lafayette, Indiana, United States of America.",PLoS computational biology,2026-06-23,10.1371/journal.pcbi.1014358,3.0,visualization(abstract); visual(abstract); data(abstract),
42339616,Relevance of the uMap Collaborative Platform as Support for Choropleth Mapping: A Traffic‒Light Statistical Signal Atlas of All-Cause Mortality-First French Lockdown.,"<h4>Background</h4>The growing need for and interest in geomatics in the medical sector, as well as the pandemic crisis, led us to create a France-wide geomatics project aimed at producing several atlases of all-cause mortality at the municipal and submunicipal district levels via uMap France, a free and open-source collaborative map-sharing platform. In 2020, we decided to circumvent the obstacle of accessing detailed COVID-19 data by adopting a mortality-based approach to map the consequences of the crisis.<h4>Objective</h4>The aim of the uMap study was to provide a webmapping platform with original visualization and knowledge, as well as decision-making aids that complement existing information and are relevant to public and healthcare professionals. Our main hypotheses are as follows: 1- the medical sector could develop a private uMap platform dedicated to health; 2- interest in a municipal mortality atlas for France linked to the pandemic crisis will increase, even if it is produced after the pandemic; and 3- sharing the atlases with the uMap community will enhance their appeal and inspire the creation of similar atlases, owing to the new ""experimental choropleth layer"" recently developed by the uMap team.<h4>Methods</h4>This approach focuses on three main parts-data management (data collection, cleansing and scheduling) and geomatic engineering-through a two-step geomatic action plan to create atlases of the first lockdown period in France, displayed on the uMap platform. A logarithmically transformed variable allows us to obtain an immediate statistical signal of excess mortality or submortality via the Traffic-Light Atlas.<h4>Results</h4>The uMap Traffic-Light display provides instant statistical signals at a glance owing to the semantic interplay of colors. The atlas's double legends make it easy to compare specific regions (northeast, northwest, southeast, and southwest) to all of France. The atlas revealed excess mortality in 42% of the municipalities (14,503) out of 34,833. Thirty-five percent are in the green class (close to average to twice the average), 5% are in the orange class (2-4 times the average), and 2% are in the red class (4-11 times higher than average).<h4>Conclusions</h4>We innovated, enriched, and reinforced the value of uMap for visual rendering by instantiating colored choropleth map atlases and double legends and showed its relevance to the healthcare sector. We focused on the Traffic-Light Atlas, which is the most relevant because of the instant message it conveys and its interpretability for all audiences. The uMap community can share our all-cause mortality atlases. A second version of the atlas encompassing four periods in 2020 and containing a minor error will be updated using either the ""experimental choropleth layer"" feature recently developed by the uMap team or, if this feature proves insufficient, the geomatic optimization process via the R-project.<h4>Clinicaltrial</h4>Not applicable.",Quesnel-Barbet A; Pages T; Soula J; Maignant G; Hansske A,"Public Health - Regional House of Clinical Research (MRRC), Lille University Hospital (CHU de Lille), 6 rue du Pr Laguesse, CS 70001, Lille cedex, FR.",JMIR medical informatics,2026-06-22,10.2196/82855,3.0,visualization(abstract); visual(abstract); data(abstract),
42339559,Associations Between Noticing Product Features in Cannabis Vape Product Advertisements and Product Use Perceptions Among Young Adults: A Heatmap Experiment.,"<h4>Background</h4>Advertising for cannabis vape products (CVPs) often highlights product features related to their functions and perceived benefits. Such messages may encourage CVP use among young adults (YAs), a group with rising prevalence and heightened vulnerability to CVP use. We examined the associations between noticing product feature messages in CVP ads and product use perceptions among US YAs of varying CVP-use statuses.<h4>Methods</h4>YAs (n = 2024) who either use CVPs or are susceptible to CVP use completed an online heatmap (a visualization tool representing attention data) experiment in 2024. Participants viewed 6 CVP ads that each portrayed 3 of the following 9 types of product feature messages: creativity, physical health benefits, social enhancement, mental health benefits, relaxation, positive flavor sensation, positive mood effects, convenience/discreetness, and elevated potency. Participants clicked on the message that most attracted their attention in each ad and then reported use intentions, positive use expectancy, and perceived mental and physical health benefits related to using the advertised products. We examined associations between noticing product feature messages and perception outcomes, controlling for covariates.<h4>Results</h4>Noticing messages about physical health benefits was positively associated with product use intentions (coef. = 0.343, <i>P</i> = .000), positive use expectancy (coef. = 0.107, <i>P</i> = .002), and perceived physical (coef. = 0.189, <i>P</i> = .000) and mental (coef. = 0.171, <i>P</i> = .000) health benefits. Noticing messages about social effects was positively associated with product use intentions (coef. = 0.410, <i>P</i> = .000), positive use expectancy (coef. = 0.163, <i>P</i> = .000), and perceived mental health benefits (coef. = 0.229, <i>P</i> = .000). Additionally, noticing messages about creativity was positively associated with product use intentions (coef. = 0.164, <i>P</i> = .007).<h4>Conclusions</h4>Attention to several product feature messages in CVP ads was associated with intentions and positive perceptions of using the advertised CVPs among YAs, which may lead to future use. Results from this study can inform strategies for reducing the appeal and influence of CVP marketing among this vulnerable population.",La Capria K; Kowitt SD; Wagoner KG; Ganz O; Meng S; Chen-Sankey J,"Rutgers Institute for Nicotine & Tobacco Studies, New Brunswick, NJ, USA.",Substance use & addiction journal,2026-06-24,10.1177/29767342261453196,3.0,visualization(abstract); visual(abstract); data(abstract),Advertisements; Product Features; Cannabis Vape Products
42349831,"Contrast-enhanced ultrasound in brain tumor surgery: clinical applications, intraoperative utility, and safety - A systematic review.","<h4>Background</h4>Contrast-enhanced ultrasound (CEUS) has been increasingly used as an intraoperative adjunct in neuro-oncology. Although multiple studies have reported favorable imaging performance across different brain tumor types and surgical applications, the breadth of its clinical utility, imaging patterns, and safety profile remains incompletely characterized due to fragmented and heterogeneous evidence. This systematic review aimed to comprehensively evaluate the clinical applications, imaging findings, and safety of CEUS in patients with intracranial tumors.<h4>Methods</h4>A PRISMA-compliant systematic review was conducted using PubMed, Embase, and Web of Science. Clinical studies evaluating CEUS in patients with intra- or extra-axial brain tumors and reporting imaging-related outcomes were included. Data on study design, ultrasound protocols, CEUS applications, imaging characteristics, and adverse events were qualitatively synthesized.<h4>Results</h4>Thirty-three studies involving 1,083 patients were included. CEUS was applied intraoperatively in all studies, most commonly for differentiation between tumoral and normal brain tissue, between tumor types, and between tumor recurrence and radionecrosis, resection control, intratumoral vasculature assessment, biopsy guidance, and follow-up modality. CEUS consistently improved visualization of lesion boundaries and residual tumor, with characteristic perfusion patterns correlating with histopathology and microvascular density. Reported contrast-related adverse events were rare and non-serious.<h4>Conclusion</h4>Findings indicate CEUS to be a safe and valuable intraoperative imaging adjunct in neuro-oncology, providing real-time functional and vascular information that may improve tumor characterization and surgical guidance. This systematic review offers the first comprehensive synthesis of the clinical evidence on CEUS in neuro-oncologic surgery, outlining its current applications, strengths, and limitations within an otherwise heterogeneous literature.",Cardoso LJC; Ferreira MY; Daniels BM; Mendonça GZC; Ratnikov D; Zanovello FBB; Pereira AL; Haidous A; McDonald M; Polloto JC; Xavier PVM; Reis BL; Ben-Shalom N,"School of Medicine, Federal University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil. Electronic address: leonardojccardoso@hotmail.com.",Neuro-Chirurgie,2026-06-25,10.1016/j.neuchi.2026.101842,3.0,visualization(abstract); visual(abstract); data(abstract),Tumors; Neuro-oncology; Contrast-enhanced Ultrasound; Neuro-imaging
42340561,Dual-domain radio-frequency signal and image joint modeling for coronary calcium detection in intravascular ultrasound.,"Coronary artery disease remains a leading cause of mortality worldwide. Accurate detection and angular quantification of coronary calcification are important for optimizing percutaneous coronary intervention. Intravascular Ultrasound provides high-resolution visualization of plaques, where calcification typically appears as hyperechoic regions with acoustic shadowing. However, grayscale intravascular ultrasound is sensitive to imaging conditions and reconstruction algorithms, making automated calcification analysis challenging. This study aims to automate the detection of calcification and the quantification of angles. We propose a dual-branch deep learning framework that integrates raw intravascular ultrasound radio-frequency (RF) signals with polar-coordinate grayscale images. A physics-consistent complex convolution module is introduced to preserve the intrinsic physical structure of RF signals during feature extraction. The framework further incorporates phase-amplitude guided dual-path cross-attention and a shadow-aware radial A-line classifier to enhance RF-image interaction and angle estimation. Calcification angles are computed from the predicted segmentation combined with lumen centroid localization. Experiments were conducted on a multicenter development dataset from four centers, including 78 patients, 136 pullbacks, and 32,672 IVUS frames. An independent external clinical test set comprising 10 patients, 15 pullbacks, and 2,362 frames was further used for final evaluation. On the internal validation set, the proposed method achieved a Dice coefficient of 0.921 and a Hausdorff distance of 0.251 mm for calcification segmentation, with an A-line classification accuracy of 97.1% for calcification angle quantification. The model also maintained stable performance on the external clinical test set, supporting its potential generalizability in real-world clinical scenarios. Joint modeling of RF signals and grayscale intravascular ultrasound features enables accurate and robust calcification detection and angular quantification, supporting objective and reproducible clinical assessment.",Yu X; Lin Y; Liu X; Tu S,"School of Biomedical Engineering, Southern Medical University, 1023-1063 Shatai South Road, Baiyun District, Guangzhou, 510515, Guangdong, China.",Medical & biological engineering & computing,2026-06-24,10.1007/s11517-026-03611-2,3.0,visualization(abstract); visual(abstract); data(abstract),Atherosclerosis; Intravascular Ultrasound; Deep Learning; Calcification Plaque
42324425,Micro-computed tomography for gunshot residue detection: A systematic review and meta-analysis of distance-dependent deposition patterns.,"Micro-computed tomography (micro-CT) has emerged as a non-destructive technique for three-dimensional visualization of radiodense gunshot residue (GSR), yet its quantitative performance and variability have not been systematically evaluated. This systematic review and meta-analysis synthesized experimental evidence on micro-CT-based detection of inorganic GSR. Following PRISMA guidelines, six studies were included, of which four provided data for quantitative synthesis. Random-effects meta-analyses showed a progressive decline in detectable residue with increasing shooting distance, with pooled detection rates of 0.133% at 5 cm and 0.019% at 30 cm, accompanied by extreme between-study heterogeneity (I² > 99%). Quadratic mixed-effects meta-regression identified a significant nonlinear association between distance and detection, with a predicted maximum at approximately 17.79 cm, although distance explained only a small proportion of variability. Exploratory Gaussian modeling revealed marked substrate-dependent differences in detection profiles. Overall, micro-CT consistently enabled non-destructive three-dimensional localization and volumetric assessment of radiodense particles but showed limited capacity for standalone inferential applications, particularly shooting-distance estimation. These findings support its role as a complementary screening and mapping tool within forensic ballistic investigations while highlighting the need for standardized protocols and confirmatory compositional analyses. Clinical trial number: not applicable.",Vicentin-Junior CA; Vieira RB; Munhoz L; Watanabe PCA; Machado CEP; Martins-Filho PR,"Graduate Program in Pathology, Department of Pathology and Legal Medicine, Ribeirão Preto Medical School, University of São Paulo, USP, Av. Bandeirantes 3900, 14049-900, Ribeirão Preto, Brazil. carlos.vicentin16@gmail.com.",International journal of legal medicine,2026-06-22,10.1007/s00414-026-03879-x,3.0,visualization(abstract); visual(abstract); data(abstract),X-ray Microtomography; Micro-computed Tomography; Methodological Limitations; Gunshot Residue; Volumetric Analysis; Radiodense Particulates
42360790,Detectable safety gestalt of rheumatoid arthritis treatments from pivotal clinical drug trials. ,"To provide a meta-level comparison of standardized safety profiles (""gestalt"") of currently licensed biologic and targeted synthetic disease-modifying anti-rheumatic drugs (bDMARDs and tsDMARDs) in rheumatoid arthritis (RA) from pivotal clinical trials. We systematically searched EMBASE, Medline and the Cochrane Library for randomized controlled RA drug approval trials of bDMARDs and tsDMARDs. The Medical Dictionary for Regulatory Activities (MedDRA) hierarchy system was applied to account for the heterogeneous safety reporting across trials, and random-effects meta-analyses of adverse events (AE) were performed at lower MedDRA levels as well as for major system organ classes. Serious adverse events (SAE) and AE of special interest (AESI) were studied descriptively. Forest plots and radar charts were used for visualization, to generate distinct safety profiles, referred to as ""safety gestalt"", for each compound. Sixty-four randomized, placebo-controlled drug approval trials were considered, of which 25 studied tumour necrosis factor alpha inhibitors, 10 studied interleukin 6 receptor inhibitors, 5 studied rituximab, 7 studied abatacept, and 18 studied Janus kinase inhibitors. Meta-level comparisons of the total number of AE and SAE showed comparable overall safety and tolerability, while a more granular insight into distinct organ classes and AESI disentailed differences between compounds and drug classes. Standardized safety reporting and profiling of bDMARDs and tsDMARDs from pivotal clinical drug trials provides an overview of safety outcomes of commonly used RA therapies, supports safety-oriented treatment selection in individual patients, and provides essential context for safety evaluation of novel therapies during periods before long-term safety data become available.",Konzett V; Kerschbaumer A; Willmann L; Aletaha D,"Department of Medicine III, Division of Rheumatology, Medical University of Vienna, Austria.","Rheumatology (Oxford, England)",2026-06-26,10.1093/rheumatology/keag263,3.0,visualization(abstract); visual(abstract); data(abstract),
42336641,Slit ventricles in idiopathic intracranial hypertension appear to expand after venous sinus stenting: a volumetric analysis.,"<h4>Background</h4>Venous congestion is associated with tissue swelling in multiple organ systems. In idiopathic intracranial hypertension (IIH), its effects on brain parenchyma are less well defined, but may contribute to slit ventricles through increased parenchymal volume. We therefore analyzed ventricular volumes before and after venous sinus stenting (VSS).<h4>Methods</h4>Semi-automated ventricular segmentation was performed using 3D Slicer (image analysis and scientific visualization software) on pre- and post-VSS volumetric MRI or CT scans from patients with IIH at a single center (2022-2025). The primary objective was to quantify change in total ventricular volume. Secondary objectives were to assess compartmental changes, predictors of ventricular volume change, and associations between volumetric data and clinical outcomes.<h4>Results</h4>25 patients were included. Median time to post-stent imaging was 6.7 months (IQR 4.7-7.0). Median total ventricular volume increased from 10.96 mL (IQR 8.91-19.21) to 12.8 mL (IQR 9.72-20.32) (+16.8%, P=0.024), driven predominantly by increased lateral ventricular volume (+12.3%, P=0.021). Third and fourth ventricular volumes did not change significantly. No predictors of volume change were identified. Lower baseline ventricular volume was associated with higher odds of a favorable clinical outcome following VSS (OR 1.14, 95% CI 1.01 to 1.32, P=0.047).<h4>Conclusion</h4>There is a small but consistent increase in ventricular volume following VSS, driven by expansion of the lateral ventricles. Greater benefit from stenting was observed in patients with lower baseline ventricular volumes. These findings suggest cerebral venous congestion may contribute to slit ventricles in IIH, and that improved venous drainage may permit re-expansion of cerebrospinal fluid spaces.",Suresh VA; Srinivasan S; Opperman PJ; Wattier SE; Surdell DL; Thorell WE; Sattur M; Borg N,"Neurosurgery, University of Nebraska Medical Center, Omaha, Nebraska, USA.",Journal of neurointerventional surgery,2026-06-23,10.1136/jnis-2026-025625,3.0,visualization(abstract); visual(abstract); data(abstract),Cerebral ventricles; Stent; Pseudotumor Cerebri; Neuroimaging
