pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
42017436,Flexible IMU Sensor Array For 3D Colonoscope Shape Reconstruction and AI-Based Loop Detection.,"Looping during colonoscopy procedures is a major cause of patient discomfort and increases the risk of complications. With the rising incidence of colorectal cancer, there is an urgent need for safer and more efficient colonoscopy techniques. We developed a proof-of-concept platform for 3D visualization of the colonoscope combined with artificial intelligence (AI)-based loop detection. The system consists of an array of 15 inertial measurement units (IMUs) mounted on a flexible printed circuit board that can be retrofitted into the instrument channel of conventional colonoscopes. Using sensor fusion algorithms, the position and orientation of individual IMUs are estimated to reconstruct the 3D shape of the colonoscope in real time. The system successfully reconstructed the colonoscope shape in a silicone colon phantom, and the AI model achieved high loop-detection performance with an area under the receiver operating characteristic curve of 0.95 on test data. These results demonstrate feasibility in an artificial environment, while further validation in clinical settings is required.",Panula T; Halkilahti A; Ivanov A; Kaisti M,"Department of computing, University of Turku, Turku, Finland.","Advanced science (Weinheim, Baden-Wurttemberg, Germany)",2026-04-22,10.1002/advs.75119,4.0,visualization(abstract); visual(abstract); artificial intelligence(abstract); data(abstract),Sensor; Looping; Colonoscopy; AI; Imu
42019139,Mathematical modeling of acute and chronic leptospirosis transmission considering multiple susceptibility risk.,"Leptospirosis is an emerging zoonotic disease that poses significant public health and economic challenges. In this paper, we analyze the dynamics of leptospirosis disease considering acute and chronic leptospirosis transmission with varying level of risk. We analyzed the qualitative behavior of the model, focusing on the positivity and boundedness of the system. To assess how well the model represents reality, we calibrated it using actual leptospirosis case data from Kerala, spanning from June 2022 to December 2023. This calibration guarantees that the model provides a faithful and dependable representation of the epidemiological dynamics observed in the specified region over the given time-frame. A comprehensive global stability analysis is carried out for the disease-free state of the proposed model, with respect to the basic reproduction number (R<sub>0</sub>). The normalized forward sensitivity analysis of R<sub>0</sub> indicates that reducing the disease transmission rates is critical for effective disease control. In addition, sensitivity and uncertainty analyses are performed to determine the most influential parameters governing disease transmission. The Partial Rank Correlation Coefficient (PRCC) approach supported by scatter plot visualization, is employed to evaluate and illustrate the global sensitivity of the model parameters. Our numerical simulations suggest that the high-risk population is particularly vulnerable to both acute and chronic leptospirosis infections, exhibiting higher infection peaks and prolonged disease persistence.",Laxman; Kumar R,"Srinivasa Ramanujan Department of Mathematics, Central University of Himachal Pradesh, Shahpur Campus, Shahpur, 176206, India.","Comparative immunology, microbiology and infectious diseases",2026-04-20,10.1016/j.cimid.2026.102468,4.0,"visualization(abstract); visual(abstract); data(kw,abstract)",Parameter estimation; Leptospirosis; Data Calibration; Sensitivity And Uncertainty; Multiple Susceptibility
42033565,Brain PET in the era of anti-amyloid-β antibody therapy for Alzheimer disease.,"Here the current and emerging roles of brain positron emission tomography (PET) in Alzheimer's disease (AD) in the era of anti-amyloid-β antibody therapy, with a focus on clinical applications, methodological considerations, and future perspectives were reviewed. A narrative review of the literature on PET imaging in AD, including FDG-PET, amyloid PET, and tau PET, was conducted with particular emphasis on their clinical utility in diagnosis, and disease monitoring. Relevant guidelines, including appropriate use criteria and Japanese clinical guidelines, were also reviewed. FDG-PET provides valuable information for the differential diagnosis of neurodegenerative dementias based on characteristic hypometabolic patterns, although its role remains supportive due to the lack of direct assessment of molecular pathology. Amyloid PET enables noninvasive visualization of cerebral amyloid-β deposition and has become essential for confirming eligibility for anti-amyloid therapies. Standardized use criteria and interpretation guidelines are critical for appropriate clinical implementation. Quantitative approaches, such as standardized uptake value ratios (SUVRs) and the Centiloid scale, improve comparability across studies and institutions. Tau PET reflects neurofibrillary pathology and correlates with disease severity and progression, with increasing relevance for patient stratification. In addition, recent advances in high-resolution dedicated brain PET systems and artificial intelligence-based image analysis are expected to enhance diagnostic performance and workflow efficiency. In the era of disease-modifying therapy, brain PET imaging has become integral to the clinical management of AD. Amyloid PET is indispensable for treatment eligibility, while tau PET provides complementary information on disease stage and prognosis. Ongoing technological and methodological advancements will further expand the role of PET imaging in precision medicine for dementia.",Ishii K,"Department of Radiology, Kobe University Graduate School of Medicine, 7-5-2 Kusunoki-Cho, Chuo-Ku, Kobe, Hyogo, 650-0017, Japan. ischii@med.kobe-u.ac.jp.",Japanese journal of radiology,2026-04-25,10.1007/s11604-026-01998-4,3.5,visualization(abstract); visual(abstract); artificial intelligence(abstract),Alzheimer’s disease; Amyloid Pet; Tau Pet; Anti-amyloid-β Antibody; Donanemab; Lecanemab
42007650,"Indocyanine green for intraoperative ureteral identification in gynecologic surgery: A preliminary systematic review of feasibility, safety, and surgical outcomes.","<h4>Background</h4>Intraoperative ureteral injury, although uncommon, can result in significant morbidity and medicolegal consequences, particularly during complex gynecologic procedures such as endometriosis excision and prolapse repair. Conventional ureteral identification techniques, including stents and methylene blue, have recognized limitations. Indocyanine green (ICG) with near-infrared fluorescence (NIRF) imaging enables real-time ureter visualization, but clinical evidence remains scattered.<h4>Objective</h4>To systematically evaluate the feasibility, safety, and outcomes of intraureteral ICG for ureteral identification in gynecologic surgery.<h4>Search strategy</h4>A systematic literature search of multiple databases was performed for studies published between 2000 and 2025 using keywords related to ICG, ureter, gynecologic surgery, and intraoperative fluorescence.<h4>Selection criteria</h4>Studies reporting intraureteral ICG use for ureteral identification during gynecologic surgery were eligible. Studies involving fewer than 10 patients were excluded.<h4>Data collection and analysis</h4>Data were extracted on ureter visualization success, ureteral injury, ICG-related complications, and operative outcomes. Risk of bias was assessed using the ROBINS-I, and certainty of evidence was evaluated using GRADE.<h4>Results</h4>Of 778 records identified, seven studies comprising 299 patients met the inclusion criteria. All studies reported successful ureter visualization, with no ureteral injuries or ICG-related complications. Secondary outcomes, including estimated blood loss and operative time, were inconsistently reported, with very low certainty of evidence.<h4>Conclusions</h4>Intraureteral ICG appears to consistently enable safe, real-time visualization during gynecologic surgery, including complex cases. Although safety and visualization outcomes are encouraging, the evidence is limited. Prospective observational studies with standardized outcome reporting are needed to inform future practice.<h4>Prospero registration</h4>CRD420251110017.",Zhang V; Mantri D; Yang Q; Guan X,"Department of Obstetrics and Gynecology, Baylor College of Medicine, Houston, Texas, USA.",International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,2026-04-20,10.1002/ijgo.71025,3.0,visualization(abstract); visual(abstract); data(abstract),Endometriosis; Indocyanine green; Gynecologic Surgical Procedures; Ureteral Injuries; Ureter Identification; Fluorescence‐Guided Surgery; Near‐Infrared Fluorescence Imaging
42025300,Optimizing 3D Cerebral Angiographic Imaging Techniques for Gamma Knife Radiosurgery: Technical Considerations for Arteriovenous Shunt Treatment.,"3D cerebral angiographic imaging offers superior spatial resolution and flexible acquisition compared with CTA, enabling selective injections and dynamic phase selection<sup>1-4</sup>. Its application in gamma knife radiosurgery has been increasingly recognized, particularly for arteriovenous shunts, where precise visualization of angioarchitecture is essential.<sup>5-12</sup> We describe strategies for incorporating 3D rotational angiography and conebeam CT into treatment planning, highlighting their respective strengths and limitations.<sup>7,8,12,13-16</sup> Imaging can be performed either before or after frame fixation, each approach carrying unique advantages and constraints.<sup>19,20</sup> Postprocessing-targeted reconstruction, MIP/MPR, subtraction imaging, and metal-artifact reduction-further refines visualization, highlighting the complementary value of each technique.<sup>17,18</sup> These tools enhance confidence in nidus delineation and planning accuracy. Collaboration with endovascular specialists is critical for optimal acquisition and data sharing. This video presents technical considerations and practical tips to optimize the clinical use of 3D angiographic imaging in gamma knife radiosurgery for arteriovenous shunt management.",Noda R; Kawashima M; Kamiya Y; Inoue T; Akabane A,"From the Department of Neurosurgery (R.N., T.I.), NTT Medical Center Tokyo, Tokyo, Japan rnrn46_8447@yahoo.co.jp.",AJNR. American journal of neuroradiology,2026-04-23,10.3174/ajnr.a9196,3.0,visualization(abstract); visual(abstract); data(abstract),
42031295,Minimally Invasive Fully Endoscopic Dynamic Four-Hands Surgical Technique (MInDFul) for Anatomy-Guided Management of Intracranial Lesions: Technical Note and Monocentric Case Series.,"<h4>Background and objectives</h4>Minimally invasive neurosurgery is increasingly expanding due to advancements in intraoperative technologies. The use of surgical endoscope is usually combined with microscope to approach intracranial lesions. In this study, we introduce a fully endoscopic minimally invasive surgical technique (MInDFul), that provides continuous high-definition dynamic visualization, giving an analysis of its distinctive characteristics, advantages, and applications in the management of intra- and extra-axial, ventricular, and vascular lesions.<h4>Methods</h4>We present a monocentric case series conducted in accordance with the PROCESS guidelines, detailing the MInDFul technique and analyzing clinical, surgical, and histopathological data from patients treated in four years. For each surgical approach, we assessed operative duration, clinical outcomes, complications and postoperative imaging to evaluate surgical success.<h4>Results</h4>Fifty patients (mean age 53.3 ± 14.9 years) with intracranial lesions underwent MInDFul surgery using eight different approaches. The mean operative time was 182 ± 85 minutes, achieving gross total resection in 23 patients (46%), and subtotal in 13 (26%). Only five patients (10%) required post-operative admission in ICU. Postoperative Karnofsky Performance Status significantly improved (p < 0.001), remaining stable at the one-month follow-up, where recurrences occurred in 11 patients (22%), with 6 (12%) re-interventions, all involving benign histologies.<h4>Conclusion</h4>The MInDFul technique represents a feasible fully endoscopic strategy for the management of selected intracranial lesions, providing dynamic visualization and minimal brain retraction. In this series, the technique was associated with good surgical and functional outcomes. Comparative studies will be required to determine its potential advantages over standard microscopic approaches.",Gelmi CAE; Cecchini G; Conte G; Coppola V; De Bonis P; Ratti S; Di Biase F,"Cellular Signaling Laboratory, Anatomy Center, Department of Biomedical and Neuromotor Sciences (DIBINEM), University of Bologna, Bologna, Italy. Electronic address: clarissaann.gelmi2@unibo.it.",World neurosurgery,2026-04-22,10.1016/j.wneu.2026.125003,3.0,visualization(abstract); visual(abstract); data(abstract),Case Series; Intracranial Surgery; Minimally Invasive Neurosurgery; Endoscopic Neurosurgery; Keyhole Approaches; Full Endoscopic Technique
42026992,Using Card Sorting to Improve Public Health Information: Enhancing Worker Health Charts.,"<h4>Objective</h4>It is crucial for public health professionals to have easy and timely access to occupational safety and health (OSH) data to monitor adverse outcomes and identify risk factors that may harm our nation's workforce. The National Institute for Occupational Safety and Health created Worker Health Charts (WHC), a data query and visualization tool, to provide quick and easy access to multiple occupational data sources. However, user feedback indicated that the 2016 WHC navigational menu was difficult to use and did not fully meet user needs. Because access to occupational data is critical in many contexts, we sought to design a menu that would be suitable for various types of users.<h4>Methods</h4>The 2016 WHC navigational menu lists 7 high-level OSH topics and 18 OSH subtopics. To gain insight into how users organize and categorize OSH information, we conducted a series of user experience tests using a method known as card sorting. During the process, participants were given a web link that contained occupational health topics, and they were tasked with grouping or combining similar topics.<h4>Results</h4>The card-sorting techniques identified opportunities to reorganize (eg, create, delete, merge, split) or rename topics for clarity. The final proposed WHC menu was restructured into 4 high-level OSH topics and 14 OSH subtopics.<h4>Conclusions</h4>This study details how card sorting can be used to guide and improve the navigation and content structure of OSH information and the acceptability of the user interface to facilitate access to public health data. Future steps for WHC include validating the proposed menu through task-based testing.",Tsai RJ; Kalennyy I; Marovich S; Mobley A,"Division of Field Studies and Engineering, National Institute for Occupational Safety and Health, Centers for Disease Control and Prevention, Cincinnati, OH, USA.","Public health reports (Washington, D.C. : 1974)",2026-04-23,10.1177/00333549261440314,3.0,visualization(abstract); visual(abstract); data(abstract),OCCUPATIONAL HEALTH; Card Sorting; Ui/ux
42021461,Mapping Oral Frailty Research in the Elderly (1997-2024): A Comparative Bibliometric Analysis of China and the International Landscape.,"<h4>Background</h4>To map the developmental context, hotspots, and trends of oral frailty research in China and globally, clarify its research status and bottlenecks, and guide Chinese scholars in targeted studies and building a comprehensive oral frailty health management system.<h4>Methods</h4>Bibliometric analysis and knowledge graph visualization were used. Literature was retrieved from CNKI (2010-2024) and WOS Core Collection (1997-2024), with ""oral hypofunction"" standardized to ""oral frailty"". After screening, 71 Chinese and 339 international articles were included; CiteSpace 6.3.R1 analyzed publication volumes, collaboration networks, and keyword metrics.<h4>Results</h4>International publications rose steadily from 2009, and Chinese publications from 2012. Chinese author/institution collaboration was diffuse (no core teams), while international collaboration was stronger. China focused on ""basic cognitive construction"", international research on oral frailty-adverse health outcome links (""oral health"" betweenness centrality = 0.27). 2022-2024: China focused on ""elderly/frailty"", international on ""oral frailty-disease relationships"".<h4>Conclusions</h4>It clarifies phase differences (China: basic exploration; international: outcome association), confirms oral frailty as a systemic geriatric syndrome, supports China-adapted assessment frameworks, and provides data for China's assessment systems, interventions, and global collaboration.",Chi Q; Li X; Leng W; Guo S; Yu L; Cai S,"School of Nursing, Guangdong Pharmaceutical University, Guangzhou, China.","Public health nursing (Boston, Mass.)",2026-04-22,10.1111/phn.70130,3.0,visualization(abstract); visual(abstract); data(abstract),Elderly; Bibliometric Analysis; Knowledge Graph; Oral Frailty
42026698,Multimodal Ultrasound Characterization of a Testicular Leydig Cell Tumor With Emphasis on Microvascular Flow Imaging Findings: A Case Report and Literature Review.,"We retrospectively analyzed the clinical and imaging data of a patient with pathologically confirmed testicular Leydig cell tumor (LCT). During routine preconception screening 1 year ago, a right testicular mass was detected. The patient underwent multimodal ultrasound, including two-dimensional ultrasound, color Doppler flow imaging (CDFI), elastography, and Microvascular Flow Imaging (MVFI). A distinctive feature was the visualization of both peripheral annular vascularity and intralesional blood flow from MVFI. Postoperative histopathology and immunohistochemistry confirmed the diagnosis of LCT. We reviewed relevant literature on sonographic features of LCT and compared the findings with the multimodal ultrasound presentation in this case, aiming to provide insights for accurate diagnosis of LCT.",Pang W; Li PL; Li TG,"Gansu Provincial Maternity and Child-Care Hospital (Gansu Provincial Central Hospital) Ultrasound Medicine Center, Lanzhou, China.",Journal of clinical ultrasound : JCU,2026-04-23,10.1002/jcu.70259,3.0,visualization(abstract); visual(abstract); data(abstract),Color Doppler flow imaging; Leydig Cell Tumor; Elastography; Power Doppler Ultrasonography; Microvascular Flow Imaging; Multimodal Ultrasound
42030466,The Role of Intraoperative Imaging Technique for Ground Glass Opacities (GGOs) During Video-Assisted Thoracic Surgery (VATS): Findings From an Integrated Health System.,"BackgroundIntraoperative visualization of ground glass opacities (GGOs) remains challenging, with past techniques limited by safety concerns and poor margin assessment. We evaluate the utility of pafolacianine, an intraoperative molecular imaging (IMI) agent for GGO visualization.MethodsWe conducted a prospective study from an integrated health system of patients undergoing video-assisted thoracoscopic surgery (VATS) lung resections for GGOs from 6/1/2025 to 8/31/2025. Pafolacianine was administered intravenously one hour preoperatively. Lung parenchyma was inspected for fluorescence using Stryker 1788 imaging before resection. Real-time intraoperative and postoperative surveys were completed, and chart review was performed to collect sociodemographic, pathologic, and surgical outcome data.ResultsTwenty-one patients (median age 70 years), predominantly female (62%), Asian (48%), and never-smokers (71%), underwent VATS with a median hospital stay of 1 day. Intraoperative molecular imaging prompted escalation to completion lobectomy in 10% of patients. Among 19 non-metastatic patients, 26 lesions (median diameter 14 mm) were resected, the majority of which were pure GGOs (69%). Intraoperative molecular imaging detected all malignant lesions, with 27% identified exclusively by IMI. Adenocarcinoma accounted for 62% of lesions, while 23% were benign. Intraoperative molecular imaging had a positive predictive value of 0.76 (95% CI, 0.54-0.90) and false discovery rate of 0.24 (95% CI, 0.10-0.46). All margins were negative, and no adverse events were reported.DiscussionThis exploratory real-world study suggests that pafolacianine facilitates optimal intraoperative visualization of challenging GGO lesions, supporting its potential to improve surgical decision-making, tumor detection, and margin assessment during VATS lung resections.",Liang E; Baskin AS; Zhong SK; Yang J; Levine K; Velotta JB,"Kaiser Permanente Bernard J. Tyson School of Medicine, Pasadena, CA, USA.",The American surgeon,2026-04-24,10.1177/00031348261443346,3.0,visualization(abstract); visual(abstract); data(abstract),Lung cancer; Intraoperative Molecular Imaging (Imi); Ground Glass Opacities (Ggos); Pafolacianine
42028665,Estimating clinical trial hazard functions.,"<h4>Background</h4>Although the analysis of event-based clinical trials commonly relies on assumptions about the underlying hazard functions, in practice it is rare to see estimates of those functions.<h4>Methods</h4>I describe conventional and novel methods for estimating the hazard function using discrete and discretized continuous survival models. The conventional approach involves parametric modeling; the novel approach applies Bayesian model averaging to flexible modeling by splines or fractional polynomials. I evaluate the methods in a Monte Carlo study and illustrate them in the analysis of three historical clinical trials.<h4>Results</h4>Although flexible models can capture features of the hazard functions-such as multimodality-that parametric models miss, they are not foolproof. Spline modeling was generally the most reliable, in the sense of yielding good coverage probabilities for the mean and median with modest loss of efficiency. In the examples, the discreteness of the measurements-days, weeks, or months-had little effect on the shape of estimated hazard functions. All three data sets showed some evidence of departure from the proportional hazards assumption, but in only one did a test for proportionality detect this departure.<h4>Conclusion</h4>Flexible parametric models, estimated in the Bayesian model averaging framework, offer a robust approach to recovering the shape of the hazard function. Analyses of three clinical trial databases suggest that visualization of the hazard function can be a valuable adjunct to conventional survival analysis.",Heitjan DF,"Department of Statistics and Data Science, Southern Methodist University, Dallas, TX, USA.","Clinical trials (London, England)",2026-04-24,10.1177/17407745261439661,3.0,visualization(abstract); visual(abstract); data(abstract),Survival analysis; Clinical Trial; Hazard Function; Proportional Hazards Model
42013205,Multi-class classification of autoimmune skin disease by efficient localization of overlapped lesion boundaries using SAM.,"<h4>Background</h4>Detection of Autoimmune skin disease is found challenging due to overlapping features and irregular skin lesion boundaries. Although numerous deep learning models have been proposed for skin disease classification, most are primarily designed for general skin lesions and do not capture the complex and irregular visual characteristics specific to autoimmune skin conditions.<h4>Research design and methods</h4>The proposed study develops a hybrid deep learning model, AutoImmune-HybridNet, that uses the Segment Anything Model for intelligent isolation of lesion regions, and ResNet50 with a deformable attention transformer for adaptively modeling the irregular shapes and spatial patterns of autoimmune skin lesions. A deformable attention transformer is improved with contrastive learning and the focal loss function to enhance feature discrimination among visually similar conditions. Explainability is incorporated with uncertainty estimation to ensure reliable predictions.<h4>Results</h4>The AutoImmune-HybridNet was evaluated on a Human Skin Diseases dataset, and the model achieved an accuracy of 98%, which is better than currently available approaches.<h4>Conclusions</h4>The proposed explainable deep learning framework effectively classifies multiple autoimmune skin diseases while providing an interpretable visualization. Limitations include dataset size and reliance on image-only data, will be addressed in future work using multi-modal clinical information.",Jasmine Gilda A; Sethukarasi T,"Department of Computer Science and Engineering, R.M.K. Engineering College, Tiruvallur, India.",Expert review of clinical immunology,2026-04-21,10.1080/1744666x.2026.2663042,3.0,visualization(abstract); visual(abstract); data(abstract),Deep Learning; Contrastive Learning; Autoimmune Skin Diseases; Focal Loss Function; Segment Anything Model; Deformable Attention Transformer
42007622,Development of a knee joint magnetic resonance imaging (MRI)-based model for finite element analysis (FEA) applications.,"<h4>Introduction</h4>The knee is a biomechanically complex joint supported by multiple anatomical structures, making it vulnerable to multiple injuries. Finite element analysis is a valuable tool for studying joint biomechanics, particularly in pre-operative planning and injury evaluation. However, most models are based on computed tomography, which limits soft tissue visualization. Thus, a magnetic resonance imaging-based finite element model of the knee, incorporating bones, ligaments, tendons, cartilage, and menisci, was developed to improve realism and clinical relevance in biomechanical simulations.<h4>Materials and methods</h4>Magnetic resonance imaging data were obtained from a healthy adult male using a 1.5T scanner and processed using RETOMO and Rhinoceros software for 3D reconstruction and modeling. Meshes were cleaned, optimized, and anatomically validated. All major knee structures were modeled, including the femur, tibia, fibula, patella, cruciate and collateral ligaments, patellofemoral ligaments, quadriceps and patellar tendons, menisci, and articular cartilage.<h4>Results</h4>The resulting model reconstructed both hard and soft tissues of the knee joint with high anatomical fidelity, based on direct MRI segmentation and literature-supported anatomical definitions. The use of magnetic resonance imaging enabled high-resolution identification of soft tissues, while advanced mesh refinement preserved anatomical detail with optimized file management. The inclusion of structures like the anterolateral ligament and patellofemoral ligaments expands the model's clinical relevance in addressing a wider range of knee pathologies.<h4>Conclusion</h4>This magnetic resonance imaging-based finite element analysis model provides a detailed and comprehensive, representation of the healthy human knee, including bones, cartilage, menisci, and tendons. While some ligament attachment points were derived from literature rather than MRI data, the model provides a foundation for future biomechanical studies, surgical planning and personalized treatment simulations.",Vasiliadis AV; Valsamidou K; Chortis A; Chytas D; Noussios G; Paraskevas G; Katakalos K; Vassiou A,"Department of Anatomy, Faculty of Medicine, University of Thessaly, 41500 Larissa, Greece - Orthopaedic Surgery and Sports Medicine Department, FIFA Medical Center of Excellence, Croix-Rousse Hospital, Lyon University Hospital, Lyon, France - Department of Physical Education and Sports Sciences at Serres, Aristotle University of Thessaloniki, 62110 Agios Ioannis-, Serres, Greece.",SICOT-J,2026-04-20,10.1051/sicotj/2026009,3.0,visualization(abstract); visual(abstract); data(abstract),Meniscus; Ligaments; Magnetic Resonance Imaging; Finite Element Analysis; Knee Joint Biomechanics
41213815,Deep-Learning Accelerated Vessel Wall Imaging Using T1-SPACE at Ultra-High-Field Strength MRI.,"<h4>Background and purpose</h4>Current literature on deep learning-accelerated intracranial vessel wall imaging has been largely limited to postprocessing-based approaches at 3T, with comparatively sparse data at 7T. The purpose of the present study was to evaluate the feasibility and technical performance of a postcontrast T1-SPACE sequence using deep learning-based image reconstruction (DLBIR) for intracranial vessel wall imaging (IC-VWI) at 7T, comparing image quality, artifacts, and acquisition time with the standard-of-care (SOC) T1-SPACE sequence.<h4>Materials and methods</h4>In this retrospective single-center study, 36 patients (21 women; mean age, 53.3 ± 16.2 years) underwent IC-VWI at 7T using both SOC T1-SPACE and DLBIR-accelerated T1-SPACE sequences. Two independent neuroradiologists assessed overall image quality (noise, artifacts, sharpness, and overall quality) and wall and lumen visualization along the intracranial vessels using a 4-point Likert scale. A cumulative-logit mixed-effects model (CLMM) of segment ratings was used for intersequence comparison. Segments were also pooled into proximal versus distal vessels and quality was compared using the exact paired sign test. Overall image-quality metrics were compared using paired Wilcoxon tests and Bland-Altman plots. Interreader agreement was summarized using percent agreement.<h4>Results</h4>On segment-level analysis, T1-SPACE<sub>DL</sub> yielded markedly higher ratings than T1-SPACE<sub>SOC</sub> (wall: OR: 22.79 [95% CI: 15.83-32.82]; lumen: OR: 97.00 [95% CI: 66.80-141.00]; both false discovery rate (FDR)-adjusted <i>P</i> < .001). Effects remained large when segments were pooled into proximal and distal segments (for wall, proximal segment OR: 297.00 [95% CI: 40.00-∞] and distal segment OR: 71.00 [28.00-404.00]; for lumen, proximal OR: 82.00 [36.00-339.00] and distal OR: 225.00 [60.00-13350.00]; all FDR-adjusted <i>P</i> < .001)]. Reader-wise Wilcoxon tests showed higher overall image-quality scores across noise, artifacts, sharpness, and overall quality for T1-SPACE<sub>DL</sub> (all <i>P</i> < .001). Interreader agreement was uniformly high with T1-SPACE<sub>DL</sub> when compared with T1-SPACE<sub>SOC</sub>. Bland-Altman analysis demonstrated a positive bias favoring T1-SPACE<sub>DL</sub>. Acquisition time was reduced from 7:30 minutes with T1-SPACE<sub>SOC</sub> to 6:00 minutes (20% reduction) with T1-SPACE<sub>DL</sub>.<h4>Conclusions</h4>Contrast-enhanced T1-SPACE<sub>DL</sub> at 7T may have potential clinical utility for IC-VWI, given the shorter Acquisition time, improved image quality and reduced image artifacts.",Bathla G; Rai P; Chan VEY; Nickel MD; Kollasch P; Dueker K; Fagan AJ; Benson JC; Huston J 3rd; Messina SA,"From the Department of Radiology (G.B., P.R., V.E.Y.C., A.J.F., J.C.B., J.H., S.A.M.), Mayo Clinic, Rochester, Minnesota.",AJNR. American journal of neuroradiology,2026-04-23,10.3174/ajnr.a9097,3.0,visualization(abstract); visual(abstract); data(abstract),
42007823,From needs to app: A user-centred design approach for developing mobile health interventions in oncology care.,"BackgroundChemotherapy management presents multi-dimensional challenges, including severe side effects, treatment non-adherence, and psychological distress, particularly in low- and middle-income countries where healthcare access and digital literacy barriers compound these difficulties. Mobile health (mHealth) interventions offer promising solutions but require systematic, user-centred design approaches.ObjectiveTo employ user-centred design principles in developing a comprehensive mobile health application for chemotherapy patients through mixed-methods needs assessment and iterative co-design processes.MethodsAn exploratory sequential mixed-methods study was conducted at a tertiary cancer centre in South India. Phase 1 involved qualitative exploration using structured questionnaires with patients (n = 10), healthcare providers (n = 9), and caregivers (n = 5). Phase 2 employed a quantitative needs assessment using the validated Cancer Needs Assessment Tool for Chemotherapy Care (CNAT-CC) among 101 patients. Convergent analysis informed iterative co-design of the ""Onco Care"" mobile application.ResultsQualitative analysis revealed five major themes: physical symptom burden, psychological distress, information gaps, home-based management inadequacy, and treatment adherence challenges. Substantial physical symptom burden was observed, particularly related to appetite disturbance, pain, and nausea. The systematic integration resulted in a comprehensive application featuring treatment planning, symptom management, nutrition guidance, peer support, and a healthcare provider dashboard, with cultural adaptations including multilingual support and visual interfaces to address 33.7% illiteracy rates.ConclusionsUser-centred design effectively translated authentic stakeholder needs into evidence-based digital health solutions, providing a replicable methodology for developing comprehensive mHealth interventions that address multi-dimensional challenges in cancer care while ensuring cultural appropriateness and accessibility.",Prakash GH; Kumar D S; Arun V; Pk K; Yadav D; Gopi A; M R,"Division of Public Health, Dept of Allied Health Sciences, MS Ramaiah University of Applied Sciences, Bengaluru, India.",Journal of oncology pharmacy practice : official publication of the International Society of Oncology Pharmacy Practitioners,2026-04-20,10.1177/10781552261443469,2.5,dashboard(abstract); visual(abstract),Chemotherapy; Needs Assessment; Mhealth; Mobile Health; User-centred Design; Mixed-methods Research; Oncology Care; Co-design
42023897,Endoscopic Assistance in Surgery for Insular Lesions: Anatomic Study and Clinical Application.,"<h4>Background and objectives</h4>Endoscopic assistance during microsurgical procedures offers several advantages, particularly by enhancing visualization of anatomical structures that are difficult to access using a conventional operating microscope. However, its role in insular lesion surgery has not been well established. This study evaluate the anatomic feasibility and clinical utility of endoscopic assistance in the microsurgical management of insular lesions.<h4>Methods</h4>A cadaveric study was performed using 6 fixed and 1 fresh human head specimens (14 hemispheres total). Rigid endoscopes with 30° and 45° optics were used to assess the microsurgical anatomy of the insular region. The anatomic findings were applied in 2 clinical cases: a recurrent insular anaplastic astrocytoma and a giant insular cavernoma. In both laboratory and clinical settings, access to the insula was achieved through trans-Sylvian and transopercular approaches, and endoscopic visualization was compared with standard microscopic views.<h4>Results</h4>Angled endoscopes provided superior visualization of deep surgical corridors, including the entire Sylvian fissure, posterior insular lobe, peri-insular sulcus, and origins of lenticulostriate arteries. The 45° endoscope was particularly effective for subpial dissection beneath M2 branches. Endoscopic assistance enabled enhanced anatomic exposure with minimal brain retraction and without the need for head repositioning. In both clinical cases, endoscope-assisted resection was performed safely, with no postoperative neurological deficits.<h4>Conclusion</h4>Endoscopic assistance improves the visualization of challenging anatomic regions in insular surgery, including structures that are often poorly visualized with standard microscopy. Its use may reduce the need for brain retraction and facilitate safer surgical dissection. Further studies are warranted to clarify its role in routine insular lesions.",Signorelli F; Hasanbelliu A; Messina R; De Gennaro L; Speranzon L; Bozzi MT,"Division of Neurosurgery, Department of Translational Biomedicine and Neurosciences (DiBraiN), University ""Aldo Moro"", Bari, Italy.","Operative neurosurgery (Hagerstown, Md.)",2026-04-23,10.1227/ons.0000000000002036,2.5,visualization(abstract); visual(abstract),Insula; Lenticulostriate Arteries; Sylvian Fissure; Endoscopic-assisted Microsurgery
