pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
42481200,Cluster randomised feasibility trial of PRISM: the PRimary Care Individual Social Norms MSK Data Dashboard to support first contact physiotherapy management of musculoskeletal patients in primary care.,"<h4>Introduction</h4>Musculoskeletal (MSK) conditions affect over 20 million people in the UK and account for one in seven General Practitioner (GP) consultations. To address capacity challenges, First Contact Physiotherapists (FCPs) now manage MSK patients in primary care. However, FCPs working in isolation from physiotherapy teams exhibit broad variation in decision-making that could pose risks to care quality. PRimary Care Individual Social Norms MSK Data Dashboard (PRISM) is a clinician-facing behaviour change digital dashboard that provides individualised social norms feedback such as, 'you are in the top 10% of those referring to secondary care' or 'in the bottom 10% of those referring to social prescribing'. It aims to nudge FCPs towards evidence-based norms, including more effective and cost-efficient treatments, thereby reducing unwarranted variation in care and improving patient outcomes. Social norms interventions have been shown to positively influence clinician behaviour, but their application in MSK services remains unexplored.<h4>Aim</h4>To determine the feasibility of evaluating PRISM's effectiveness and cost-effectiveness in a future clinical trial.<h4>Methods and analysis</h4>A pragmatic feasibility cluster randomised controlled trial will be conducted across four UK primary care sites with FCP services. Sites will be allocated 1:1 to intervention (PRISM dashboard, guidebook and structured clinical supervision) or control (usual care). Data on clinical decision-making will be collected monthly and anonymised for dashboard generation and compared to an existing dataset of over a million FCP consultations. Patients seen by FCPs will be invited to provide patient-reported outcome measures and experience measures. Feasibility outcomes include recruitment and retention of sites, FCPs and patients; dashboard engagement and completeness of data collection.The primary outcome is recruitment feasibility. Secondary outcomes include retention, dashboard usage, patient-rated outcome measure/experience measure (patient-rated outcome measures/patient-rated experience measures) completion and supervision engagement. Descriptive analyses will summarise feasibility metrics and missing data. Health economic and carbon reduction data collection will also be assessed for future trial planning.<h4>Ethics</h4>IRAS number 361 359. REC reference: 25/EM/0256, Approved: 10 December 2025 based on PRISM Protocol V.9. Dated 25 November 2025.<h4>Trial registration number</h4>NCT07112508.<h4>Dissemination</h4>Findings from the PRISM feasibility trial will be disseminated through peer-reviewed publications, conference presentations and stakeholder engagement. Results will also be shared with participating sites, patient and public involvement representatives and professional bodies such as the Chartered Society of Physiotherapy to inform clinical practice and policy. Additionally, lay summaries will be produced for patients and the public and digital channels will be used to maximise reach.",Dunphy E; Marston L; Hunter R; Hill JC; Downey AM; Forsyth S; Nwankwo C; Nazareth I,"Department of Primary Care and Population Health, Upper Third Floor UCL Medical School (Royal Free Campus), University College London, London, UK emma.dunphy@ucl.ac.uk.",BMJ open,2026-07-21,10.1136/bmjopen-2026-118099,5.2,"dashboard(title,abstract); data(title,abstract)",Behavior; Quality improvement; Primary Health Care; Musculoskeletal Disorders; Physical Therapy Modalities
42477062,Deep learning model for predicting fracture redisplacement in conservatively treated distal radius fractures using radiographs: a retrospective cohort study.,"Accurate assessment of redisplacement risk in distal radius fractures during initial treatment is crucial for selecting the optimal management plan. Traditional clinical decision rules have limited predictive performance. Deep learning models have demonstrated promise for fracture detection/classification tasks, indicating potential applicability in prognostic prediction. Herein, we developed and validated a deep learning model to predict fracture redisplacement risk at follow-up radiographs obtained four weeks or more after conservative treatment of distal radius fractures, using initial and post-reduction radiographs. This retrospective study enrolled 966 distal radius fractures in adult patients conservatively managed at a super-tertiary university hospital between December 2003 and December 2022. The dataset was chronologically divided into training (earliest 80%, 772 fractures) and validation (latest 20%, 194 fractures) cohorts. An XGBoost model was first trained using demographic data and radiographic parameters as a tabular baseline model. Its predicted probabilities were calibrated using Platt scaling and subsequently used as soft targets to train deep learning models based on CoAtNet or EfficientNetV2 backbones. The deep learning models incorporated four radiographic views (initial and post-reduction posteroanterior and lateral) with/without metadata (age and sex). Model performance was evaluated on the temporal validation set using area under the receiver operating characteristic curve (AUROC), calibration curve, and decision curve analysis. Model interpretability was analyzed using SHAP and LayerCAM visualization for the XGBoost and deep learning models, respectively. The tabular baseline XGBoost model achieved an AUROC of 0.853 (95% CI, 0.797-0.903) on the temporal validation set. The best image-based model, CoAtNet without metadata, achieved an AUROC of 0.815 (95% CI, 0.752-0.869) while demonstrating good calibration, providing measurement-free risk estimation directly from initial and post-reduction wrist radiographs. Training with calibrated soft targets from the XGBoost model improved discrimination and calibration compared with binary-target training. Decision curve analysis demonstrated positive net benefit across a broad range of clinically relevant threshold probabilities, supporting the potential utility of the model for risk-based decision-making. LayerCAM visualizations revealed activation over clinically relevant regions, including the distal radioulnar joint area in the posteroanterior view, corresponding to SHAP findings indicating reliance on initial and post-reduction radial shortening. In the lateral view, activation was noted along the volar and dorsal cortices and articular surface, consistent with dorsal tilt identified in SHAP analysis. Deep learning has potential for prognostic prediction of fracture redisplacement of distal radius fractures using routine wrist radiographs. Although the tabular baseline XGBoost model achieved the highest discrimination, the proposed image-based deep learning model provides interpretable, well-calibrated, measurement-free risk predictions directly from radiographs. By reducing reliance on user-dependent radiographic measurements and expert-defined features, this approach may support more objective and reproducible risk stratification, particularly in busy or resource-limited clinical settings where specialist assessment may not be immediately available.",Dissaneewate P; Thanavirun P; Tangjaroenpaisan Y; Orapiriyakul W; Chewakidakarn C; Kritsaneephaiboon A; Dissaneewate K,"Department of Orthopedics, Faculty of Medicine, Prince of Songkla University, Hat Yai, 90110, Songkhla, Thailand.",Scientific reports,2026-07-20,10.1038/s41598-026-63335-z,5.0,visualization(abstract); visual(abstract); machine learning(kw); data(abstract),Clinical Decision-making; Machine Learning; Deep Learning; Wrist Fractures
42488460,metaWEPP: leveraging biobank-scale intra-species phylogenies for near-haplotype resolution in metagenomic analysis.,"Metagenomic sequencing is transforming diverse areas of health and biological sciences, including pathogen surveillance, clinical diagnostics, and microbiome research. However, the inherent complexity of metagenomic data limits most computational tools to species-level classification and abundance estimation, overlooking within-species genetic diversity that drives key phenotypes. We present metaWEPP, a novel computational pipeline that achieves near-haplotype resolution in metagenomic analysis for species with adequate representation in reference genome biobanks and having sufficient sequencing depth and genome coverage. Specifically, metaWEPP assigns sequencing reads to species using standard taxonomic classifiers, phylogenetically places them onto species-specific mutation-annotated trees of publicly available sequences, and selects the haplotypes that best explain the sample. It also reports unaccounted alleles indicative of novel variants and provides an interactive dashboard for read-level visualization. Applied to diverse metagenomic and mixed-genome samples from prior studies, metaWEPP produced concordant species-level results, while revealing finer lineage- and haplotype-level insights not captured by existing tools. On various clinical samples, metaWEPP identified infecting pathogens and additionally provided credible lineage- and haplotype-level information that can support clinical decision-making. On wastewater samples, metaWEPP uncovered previously undetected haplotype clusters of epidemiological relevance. These findings demonstrate metaWEPP's ability to advance various clinical, epidemiological, and research applications with deeper, actionable insights.",Gangwar P; Xu Q; Seangmany J; Katte P; Turakhia Y,"Department of Electrical and Computer Engineering, University of California, San Diego, San Diego, CA 92093, United States.",NAR genomics and bioinformatics,2026-07-22,10.1093/nargab/lqag080,4.5,visualization(abstract); dashboard(abstract); visual(abstract); data(abstract),
42474905,Research evolution and clinical positioning of robot-assisted simple prostatectomy for benign prostatic hyperplasia: a bibliometric and visualization analysis.,"Robot-assisted simple prostatectomy (RASP) is increasingly considered for men with large-volume benign prostatic hyperplasia (BPH), yet its place alongside endoscopic enucleation and other simple prostatectomy approaches remains unsettled. To characterize how the evidence base has developed, we mapped English-language RASP publications indexed in the Web of Science Core Collection through 18 June 2026. Records were analyzed with Bibliometrix/Biblioshiny, VOSviewer, CiteSpace, and SCImago Graphica to describe publication growth, contributor and collaboration patterns, citation foundations, and changing research themes. The dataset contained 156 publications (131 articles and 25 reviews) issued between 2008 and 2026. Output accelerated after 2020 and reached 27 papers in 2025. The United States and Italy occupied central positions in production and collaboration; the expansion of Asian contributions was less closely connected internationally. Early work focused on procedural feasibility and technique. Later research increasingly examined high-volume institutional experience, comparative perioperative outcomes, and RASP in relation to open or laparoscopic simple prostatectomy and holmium laser enucleation. Correspondingly, recent keywords centered on procedural implementation, perioperative evaluation, and BPH-specific surgical decision-making. These bibliometric patterns indicate where research attention has concentrated but do not establish comparative effectiveness, long-term durability, cost-effectiveness, or patient-level benefit. Multicenter comparative studies with harmonized patient-centered and durability endpoints are needed to clarify the clinical role of RASP.",Zhao S; Liu H; Lao Y; Li D; Bai Y; Kong X; Dong Z,"Department of Urology, The Second Hospital & Clinical Medical School, Lanzhou University, Lanzhou, 730000, Gansu, China.",Journal of robotic surgery,2026-07-20,10.1007/s11701-026-03687-w,4.5,visualization(title); visual(title); data(abstract),Knowledge Mapping; benign prostatic hyperplasia; Bibliometric Analysis; Robot-assisted Simple Prostatectomy; Large-volume Bph
42496923,Visualizing the development of robot-assisted endoscopic submucosal dissection: a comprehensive bibliometric study.,"To systematically map the global research landscape of Robot-assisted endoscopic submucosal dissection (RA-ESD) and identify its publication trends, collaboration networks, intellectual structure, and emerging research hotspots using bibliometric and visualization analyses. A bibliometric study was conducted using the Web of Science Core Collection (2005-2025). Eligible English-language articles and reviews were analyzed. CiteSpace, VOSviewer, and R software were used to evaluate publication trends, co-authorship networks, institutional and country collaborations, co-citation patterns, keyword co-occurrence, burst detection, and journal distribution. Knowledge mapping techniques were applied to identify thematic evolution and research frontiers. A total of 75 eligible studies were included for bibliometric analysis after screening 226 records from the Web of Science Core Collection. From 2010 to 2025, RA‑ESD publications and citations showed a fluctuating yet sustained upward trend, with remarkable growth after 2012 and peak values in 2024-2025. Global RA‑ESD research is primarily contributed by East Asian countries and the United States. China dominates in publication quantity, whereas Japan and Singapore yield higher per‑article citation impacts and better research quality. Collaboration analyses at the country, institutional and author levels reveal regionally concentrated cooperation centered on East Asia and North America, with limited global integration and fragmented cross-border collaboration. Keyword analysis indicates that RA‑ESD research focuses on gastrointestinal malignancies, minimally invasive endoscopic procedures, and flexible robotic technologies, with research frontiers evolving from early robotic resection techniques to flexible endoscopic platforms and currently toward traction-assisted strategies and clinical efficacy validation. Co-citation analysis confirms a field transition from technical feasibility exploration to evidence-based clinical evaluation. Dual-map overlay analysis demonstrates the interdisciplinary nature of RA‑ESD research, which integrates clinical gastroenterology and oncology with engineering disciplines including materials science, computer science, and physics. RA-ESD research has rapidly evolved from early experimental exploration to a growing evidence-based and technology-integrated field. While technological innovation and clinical applications are expanding, international collaboration remains limited. Future studies should emphasize multicenter cooperation and high-quality clinical evidence to further advance the field toward standardized and intelligent endoscopic surgery.",Zhu C; Liu N; Tao X,"Central Laboratory, Clinical Medical Research Center, Linyi People's Hospital, Shandong Second Medical University, Linyi, 276000, China.",Journal of robotic surgery,2026-07-24,10.1007/s11701-026-03719-5,4.1,"visualization(abstract); visual(title,abstract)",Gastrointestinal neoplasms; bibliometrics; Knowledge Mapping; Robotic Endoscopy; Robot-assisted Endoscopic Submucosal Dissection
42485170,Clinical practice summary: the use of visualization technology for peripheral intravenous catheter insertion.,"<b>Stephanie Pitts</b> summarises the main points of a position paper adopted by the Association for Vascular Access on the use of technology to assist with catheter insertion in cases of difficult venous access, with the full statement presented in the article that follows.",Pitts S,,British journal of nursing (Mark Allen Publishing),2026-07-22,10.12968/bjon.2026.0310,4.0,visualization(title); visual(title),
42498094,"Global genomic surveillance of β-lactam resistance in Escherichia coli across human, animal, and environmental reservoirs.","<h4>Background</h4>Escherichia coli poses a global health threat from increasing β-lactam resistance. This study uses genomic and One-Health data to map resistance patterns and enhance antimicrobial resistance (AMR) prediction and management.<h4>Methods</h4>This study performed a One-Health whole-genome analysis of 30,554 E. coli isolates from human, animal, and environmental sources, spanning from 2000 to 2025. Publicly available genomic data were retrieved from NCBI, encompassing β-lactam resistance genes, including extended-spectrum β-lactamases, AmpC, and carbapenemases, along with key chromosomal resistance modifiers. These genes were identified and curated using AMRFinderPlus. Multilocus sequence typing (MLST) and pathotype assignments were conducted in silico. Temporal, host, sequence-type (ST), and geographic patterns of resistance were modeled, with gradient-boosted machine learning algorithms predicting minimum inhibitory concentrations (MICs) based on antibiotic resistance gene profiles and chromosomal features. Temporal and geographic resistance patterns were further analyzed using statistical and visualization tools in R and Python.<h4>Results</h4>A total of 30,554 E. coli whole-genome sequences from isolates spanning 126 countries between 2000 and 2025 were analyzed. The dataset included 2015 complete genomes, 177 chromosome-level assemblies, 8310 scaffold-level assemblies, and 20,052 contig-level assemblies, with an average sequence length of 5,120,983 bp. Isolates were categorized by host source: 14,320 from humans, 8184 from animals, 3941 from environmental sources, and 4109 with an unknown source. MLST was successfully performed on 29,648 isolates, identifying dominant STs such as ST131, ST11, and ST10. Human isolates were predominantly associated with epidemic clones ST131, ST73, and ST1193, while animal isolates were associated with ST10, and environmental isolates showed a strong presence of ST155. Temporal analyses indicated a steady increase in β-lactam resistance, with bla<sub>CTX-M-15</sub>, bla<sub>NDM-5</sub>, and bla<sub>OXA-1</sub> showing the most significant prevalence trends. Model performance was strongest for carbapenems, particularly imipenem (R<sup>2</sup> = 0.88) and ertapenem (R<sup>2</sup> = 0.74), whereas predictions for ampicillin and piperacillin-tazobactam showed poor agreement with observed MICs.<h4>Conclusions</h4>Global analysis of 30,554 genomes shows rising β-lactam resistance driven by key genes (bla<sub>CTX-M-15</sub>, bla<sub>NDM-5</sub>, bla<sub>OXA-1</sub>) in high-risk clones. Machine learning accurately predicted carbapenem resistance but struggled with β-lactamase inhibitor combos. Integrating genomics and One-Health data can guide AMR surveillance and control.",Sholeh M; Beig M; Kiani N; Badmasti F,"Department of Bacteriology, Pasteur Institute of Iran, Tehran, Iran; Student Research Committee, Pasteur Institute of Iran, Tehran, Iran.","Infection, genetics and evolution : journal of molecular epidemiology and evolutionary genetics in infectious diseases",2026-07-24,10.1016/j.meegid.2026.105998,4.0,visualization(abstract); visual(abstract); machine learning(abstract); data(abstract),Genomic; Escherichia Coli; β-lactamases; Multilocus Sequence Typing; Sequence Types; One-Health Surveillance
42497260,Interpretable dynamic quantitative vascular morphometry features using SHAP for anti-angiogenic therapy response prediction.,"Anti-angiogenic therapy benefits vary, with response rates of 40 to 70%, highlighting the need for early biomarkers to identify responders. We developed an automated machine learning framework that uses delta quantitative vascular morphometry features from standard contrast-enhanced CT to evaluate treatment response. This workflow combines automated tumor and vessel segmentation with feature extraction from routine scans for clinical use. Shapley additive explanations (SHAP)-based attributions identify key vascular and clinical features, providing meaningful, imaging-visible evidence aligned with therapy targets beyond traditional radiomics. Using baseline and follow-up CTs from 163 patients with lung cancer, we built three models using fivefold cross-validation, with the delta-merge model achieving high accuracy (area under the receiver operating characteristic curve = 0.842 internally, 0.806 externally). SHAP analysis uncovered an ""arterial-dominant, venous-adaptive"" pattern, where arterial involvement and venous recovery distinguish responders. This automated workflow and visualization support early, imaging-based response assessment and personalized treatment.",Hu K; Cai Q; Xu J; Ai S; Ou W; Liu Y,"Department of Radiology, Hubei Cancer Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, Hubei, China.",Science advances,2026-07-24,10.1126/sciadv.aeb3543,3.5,visualization(abstract); visual(abstract); machine learning(abstract),
42486141,Utilizing Geospatial Mapping to Identify High-Need Areas for Pelvic Health Rehabilitation and Inform Strategic Health System Planning.,"<h4>Introduction</h4>Pelvic floor dysfunction detrimentally impacts function. Pelvic Health Rehabilitation (PHR) is a first-line, non-invasive treatment. However, access to PHR services is deficient due to lack of trained rehabilitation providers, limited public awareness of its value, and knowledge gaps among potential referral sources. The purpose of this project was to (1) use geospatial mapping to identify areas of need for PHR services in the Veterans Health Administration (VHA) and (2) apply the results to create a feedback loop to guide VHA strategic planning.<h4>Materials and methods</h4>Veteran data were extracted from clinical and administrative data sources, where pelvic health-related diagnostic codes were queried to reflect Veterans who could potentially benefit from PHR services. Data were summarized by the 96 VHA market geographic areas based on the Veteran's home residence. The number of VHA PHR providers was extracted from a national directory based on provider self-report. Data were imported into a Geographic Information System (GIS) software application to visualize maps.<h4>Results</h4>A total of 2,746,003 Veterans had a diagnosis that would potentially benefit from PHR services. The highest need areas also were those with the least access to in-house VHA PHR services, with the VHA employing 117 Pelvic Health Physical Therapists nationally.<h4>Conclusions</h4>Geospatial mapping and analyses allows for visualization of gaps in PHR access across the VHA system. This information is being utilized by clinical and operational partners to develop a multi-modal approach to building PHR workforce capacity with the goal of increasing timely Veteran access to PHR services.",Mamkhezri J; Ahern JK; Havran M; Khaldy N; Pomasko M; Gustavson AM,"Veterans Health Administration, El Paso VA Healthcare System, El Paso, TX 79930, United States.",Military medicine,2026-07-22,10.1093/milmed/usag335,3.0,visualization(abstract); visual(abstract); data(abstract),
42487617,"Mapping rehabilitation interventions for long COVID and post-viral syndromes: a bibliometric and thematic analysis of PubMed-indexed literature, 2020-2025.","The health care community has moved from emergency response models to sustained recovery models for the rehabilitation of post-acute sequelae of severe acute respiratory syndrome coronavirus 2 infection, commonly referred to as long COVID. This study aimed to provide a comprehensive bibliometric visualization and thematic analysis of global research output from 2020 to 2025 on rehabilitation interventions for long COVID and related post-viral disorders. The PubMed database was systematically searched to retrieve bibliometric records. VOSviewer and Biblioshiny were used to conduct a multidimensional analysis. Key metrics included annual scientific production, Lotka's law for author productivity, Bradford's law for core source identification, and country collaboration mapping. The life-cycle model (R2=0.929) indicated that the field evolved in a predictable pattern, with continuous and accelerated development. However, the projected stabilization should be interpreted as a description of initial growth rather than as definitive evidence of disciplinary maturity. Scientific output in this area increased sharply and peaked in 2024. Thematic visualization identified 3 broad thematic groupings. Lotka's law indicated a dispersed and fragmented research community, with approximately 90% of authors contributing only 1 document. Physiotherapy research for long COVID has shifted from early pulmonary-centered approaches toward more interdisciplinary models focused on cognitive health and fatigue.",Koch M,"Department of Physiotherapy, Royal School of Medical and Allied Sciences, The Assam Royal Global University, Guwahati, India.",Osong public health and research perspectives,2026-07-23,10.24171/j.phrp.2026.0338,3.0,visualization(abstract); visual(abstract); data(abstract),Rehabilitation; bibliometrics; Physical Therapy Modalities; Fatigue Syndrome; Post-Acute Covid-19 Syndrome
42497021,Design of a dual-route acoustic-feature and EfficientNet-B0 spectrogram-based voice-screening device for Parkinson's disease assessment.,"<h4>Objectives</h4>Parkinson's disease (PD) can affect vocal production before severe motor symptoms become apparent. This study presents a device-oriented dual-route voice-screening framework that combines interpretable acoustic descriptors with spectrogram-based transfer learning for PD assessment support.<h4>Methods</h4>Publicly available sustained-vowel /a/ recordings from the Parkinson Speech Dataset with Multiple Types of Sound Recordings were used for algorithmic evaluation. The proposed handheld device, dashboard, and connectivity workflow were treated as a conceptual deployment scenario. The acoustic route generated an integrated acoustic-feature vector and grouped representation-level summaries of selected descriptor families. The spectrogram route generated RGB color-mapped and grayscale time-frequency representations, which were processed using an EfficientNet-B0 transfer-learning convolutional neural network.<h4>Results</h4>Among conventional acoustic-feature classifiers, the Ensemble Boosting Classifier achieved the highest AUC point estimate for the integrated acoustic-feature route. Grouped representation-level evidence showed weak-to-moderate discrimination for acoustic descriptor families. RGB and grayscale spectrograms processed through the EfficientNet-B0 route produced reported AUC point estimates of 0.93 and 0.89, respectively, within the available public-dataset evaluation.<h4>Conclusions</h4>The proposed framework combines interpretable acoustic descriptors and spectrogram-based transfer learning within a device-oriented screening-support workflow. Integrated acoustic features support interpretable reporting, while spectrogram-based transfer learning provides higher representation-level discrimination. Future validation with physical prototypes, standardized acquisition protocols, and independent clinical cohorts is required before clinical deployment.",Zhou W; Yu Z; Luo S,"Department of Product Design, Hunan International Economics University, Changsha, China.",Biomedizinische Technik. Biomedical engineering,2026-07-27,10.1515/bmt-2026-0357,3.0,"dashboard(abstract); data(kw,abstract)",Parkinson’s Disease; Spectrogram; Public Dataset; Acoustic Features; Voice Screening
42300931,Animal-based diets and the human gut microbiota: an integrative review &lt;b&gt;combining&lt;/b&gt; metagenomic profiling and graphical synthesis of diet-microbiota associations.,"This review examines the relationships between animal-based diets, gut microbiota architecture, and human health by integrating insights from metagenomic studies and literature-based graphical representations. The gut microbiota is a complex microbial ecosystem, whose organization is closely linked to intestinal homeostasis and host health. Drawing on published metagenomic datasets, the review synthesizes patterns of dominant microbial groups and their organization within the gut, providing a framework for interpreting diet-related microbial variations across different geographic and cultural contexts. Evidence from the literature on animal-derived foods is integrated through graphical visualization to illustrate associations between specific foods and gut microbial taxa. These visualizations highlight distinct association patterns and microbial responses to various animal-based dietary components. The review discusses these patterns in relation to intestinal health, disease susceptibility, and potential dietary interventions. Overall, this work provides a structured, integrative perspective on the impact of animal-based diets on gut microbiota architecture, emphasizing the relevance of combining metagenomic insights with literature-based synthesis to inform nutritional science and public health strategies.",Medouni-Haroune L; Medouni-Adrar S; Messaoudene L; Negrichi S; Bouiche C; Sahraoui-Remini Y; Allam A; Meghlaoui Z; Mouhoubi K; Abbou A; Brahimi N; Mellal MK; Sari Z; Madani K,"Centre de Recherche en Technologies Agro-alimentaires, Route de Targa Ouzemmour, Campus Universitaire, 06000 Bejaia, Algeria. lamia.medouni@crtaa.univ-bejaia.dz.",Food & function,2026-07-20,10.1039/d6fo00371k,3.0,visualization(abstract); visual(abstract); data(abstract),
42474283,Seizure forecasting: The long and winding road to clinical translation.,"Seizure forecasting has progressed from theoretical aspiration to a rapidly advancing research domain, yet clinical translation remains limited. Over the past decades, advances in algorithm development, chronic electroencephalography (EEG), wearable sensors, and the characterization of seizure cycles have demonstrated that seizure risk is not random but fluctuates according to identifiable biological rhythms and patient-specific patterns. Forecasting algorithms have shown promising performance across diverse retrospective datasets, including intracranial EEG, subscalp recordings, wearable physiological signals, and even self-reported diaries. However, the clinical value of forecasting is contentious. Prospective real-world validation and regulatory approval of patient-facing forecasting systems remain rare. This review incorporates perspectives presented at the 5th International Congress on Mobile Health and Digital Technology in Epilepsy (2025). We examine barriers impeding clinical translation and current attempts to address them. Crucially, forecasting performance cannot be evaluated in isolation from intended use. Applications range from low-risk uses, like scheduling diagnostic monitoring or visualization of historical trends, to higher risk interventions, including medication titration and adaptive neuromodulation. Each application entails distinct performance thresholds, ethical considerations, and regulatory requirements. Translational challenges include reliable seizure annotation, nonstationarity dynamics of biological cycles, and practical constraints for real-time deployment. Ethical concerns center on miscalibrated reliance on low-risk states, potential anxiety associated with high-risk advisories, and the heterogeneity of patient preferences and risk tolerance. Regulatory pathways are likely to depend on clearly defined use cases and clinically meaningful endpoints, which may extend beyond seizure counts to include quality of life, anxiety, locus of control, and other patient-reported outcomes. Ultimately, translation will require rigorous prospective evaluation against transparent benchmarks, sustainable scientific-commercial partnerships, and integration of probabilistic risk information into clinical workflows. With careful implementation, seizure forecasting may evolve from proof-of-concept research into a clinically meaningful component of epilepsy management, and we remain cautiously optimistic.",Karoly PJ; Stirling RE; Cook MJ; Goldenholz DM; Baud MO; Rao VR; Vieluf S; Brinkmann BH,"Graeme Clark Institute & Biomedical Engineering, University of Melbourne, Melbourne, Victoria, Australia.",Epilepsia,2026-07-20,10.1002/epi.70394,3.0,visualization(abstract); visual(abstract); data(abstract),EEG; Seizure prediction; forecast; Biological Rhythms; Seizure Cycles
42474605,"Robotic pancreaticoduodenectomy: a structured narrative review of learning curve, patient selection, and program readiness.","Pancreaticoduodenectomy remains among the most technically demanding abdominal operations because of complex vascular dissection, multiple reconstructions, and persistent risk of procedure-specific morbidity. Robotic pancreaticoduodenectomy (RPD) has been developed to extend minimally invasive surgery to pancreatic head and periampullary diseases, offering stable three-dimensional visualization, articulating instruments, and improved suturing ergonomics. However, technical feasibility alone does not establish broad clinical value. This structured narrative review maps current evidence on RPD across perioperative outcomes, oncologic safety, clinically relevant postoperative pancreatic fistula (CR-POPF), learning curve, reconstruction, complex cases, cost, and implementation readiness. Evidence was interpreted according to study design, center experience, outcome consistency, and clinical generalizability. Available data support the feasibility of RPD in selected patients treated by experienced teams and suggest possible reductions in blood loss, transfusion, and length of stay compared with open surgery. In contrast, evidence remains less mature for CR-POPF reduction, major morbidity, long-term oncologic outcomes, cost-effectiveness, and routine use in complex vascular or post-neoadjuvant cases. The clinical role of RPD should therefore be determined by alignment among patient complexity, pancreatic remnant risk, surgeon-team maturity, institutional volume, and rescue capacity. We propose an evidence-informed framework for staged implementation, patient selection, program readiness, and predefined conversion triggers. RPD should be viewed as a selective, team-dependent strategy rather than a universal replacement for open pancreaticoduodenectomy.",Gao T; Yang K; Luo Z; Zhao Y,"Department of Hepatobiliary Surgery, The Affiliated Calmette Hospital of Kunming Medical University (The First People's Hospital of Kunming), Kunming, Yunnan, China.",Journal of robotic surgery,2026-07-20,10.1007/s11701-026-03676-z,3.0,visualization(abstract); visual(abstract); data(abstract),Pancreaticoduodenectomy; Patient Selection; Learning Curve; Robotic Surgery; Minimally Invasive Pancreatic Surgery; Program Readiness
42481771,Minimally invasive extracavitary approach for selected ventral intradural extramedullary thoracic lesions: quantitative anatomical analysis and technical feasibility.,"<h4>Purpose</h4>To describe and evaluate the application of the minimally invasive extracavitary approach (miECA) for selected ventral intradural extramedullary thoracic lesions through a combined quantitative anatomical study and proof-of-concept clinical application.<h4>Background</h4>Surgical treatment of ventral intradural extramedullary lesions of the thoracic spine remains technically demanding because the spinal cord lies directly within the operative corridor. Although conventional posterior approaches are effective in most cases, selected lesions may require substantial spinal cord mobilization to achieve adequate exposure, potentially increasing the risk of neurological morbidity.<h4>Methods</h4>A quantitative anthropometric neuroimaging study was performed on a reference population to characterize the geometry of the miECA corridor to the ventral intradural (premedullary) space. Working distance (WD), maneuverability arc (MAC), and surgical angle of incidence (SAI) were measured using a previously validated operability score methodology. These data were integrated with a proof-of-concept clinical application to assess technical feasibility and safety. An illustrative case is presented.<h4>Results</h4>The miECA provided a muscle-sparing, stability-preserving surgical corridor with favorable geometry, characterized by a median SAI of 55.0° (interquartile range [IQR] 50.0-60.0), a median MAC of 45° (IQR 40-65) and a median WD of 8.0 cm (IQR 6.0-9.0). This configuration enabled direct access to the ventral intradural premedullary space while minimizing the need for spinal cord mobilization. Endoscopic assistance further enhanced the visualization of the ventral intradural compartment. In the illustrative case, complete tumor resection was achieved without procedure-related neurological deterioration.<h4>Conclusions</h4>The miECA may represent a useful adjunct for carefully selected ventral intradural extramedullary thoracic lesions in which conventional posterior routes are expected to require substantial spinal cord manipulation. The present study establishes anatomical feasibility and provides preliminary technical guidance for future clinical applications.",Gagliardi F; Barzaghi LR; De Domenico P; Snider S; Roncelli F; Mortini P,"Department of Neurosurgery and Gamma Knife Radiosurgery, IRCCS Ospedale San Raffaele, Milan, Italy.","European spine journal : official publication of the European Spine Society, the European Spinal Deformity Society, and the European Section of the Cervical Spine Research Society",2026-07-22,10.1007/s00586-026-10227-5,3.0,visualization(abstract); visual(abstract); data(abstract),Thoracic Spine; Intradural Extramedullary Tumors; Spinal Cord Preservation; Minimally Invasive Extracavitary Approach; Ventral Intradural Space
