pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
42384344,GeneQuantify: a web-based tool for qPCR gene expression and copy number variation analysis.,"Quantitative polymerase chain reaction (qPCR) is an indispensable tool in clinical biochemistry laboratories for gene expression and copy number variation (CNV) analyses. However, the interpretation of qPCR data including normalization, rigorous statistical testing, and professional visualization typically requires advanced bioinformatics expertise. This study aimed to develop a user-friendly, web-based platform that integrates robust statistical frameworks and quality control modules for streamlined and standardized qPCR data evaluation. GeneQuantify is freely accessible at https://GeneQuantify.streamlit.app/ and its source code is openly available at https://github.com/burhanettiny/GeneQuantify (GPL-3.0 license). GeneQuantify, a web-based application developed using Python and Streamlit, allows for the input of target and reference gene Cq values via manual entry or direct import from spreadsheet software or standardized RDML/RDES file formats. The platform automatically calculates ΔCq, ΔΔCq, and relative expression levels using the 2<sup>^(-ΔΔCq)</sup> method. Integrated features include multi-reference gene normalization (geNorm), automated outlier detection (Grubbs' test or Interquartile Range), and amplification efficiency correction (Pfaffl model). ΔCt values are subjected to normality (Shapiro-Wilk) and variance homogeneity (Levene's) testing to ensure statistical validity. The platform features an automated statistical decision pipeline (Shapiro-Wilk → Levene → t/Welch/Mann-Whitney/ANOVA/Kruskal-Wallis) with Bonferroni and Benjamini-Hochberg FDR corrections. A six-language interface (Turkish, English, German, French, Spanish, and Arabic) ensures international accessibility. Platform accuracy was validated against manual Excel-based calculations across seven predefined test scenarios, yielding consistent results in all cases. GeneQuantify provides a highly accessible, integrated qPCR analysis environment that consolidates automated calculations, quality control, statistical decision-making, and visualization. By aligning with MIQE guidelines and offering RQ-based automated statistical selection, the platform enhances reproducibility, transparency, and workflow efficiency in molecular research, clinical biochemistry, and educational settings.",Yalçınkaya B,"TUBITAK National Metrology Institute (TUBITAK UME), Gebze, Kocaeli, Turkey. burhanettin.yalcinkaya@tubitak.gov.tr.",Molecular and cellular biochemistry,2026-07-01,10.1007/s11010-026-05621-y,4.0,visualization(abstract); visual(abstract); data(abstract); informatics(abstract),relative quantification; Gene Expression; Qpcr; Copy Number Variation; Genorm; Miqe; Web-based Tool; Statistical Automation
42400421,Research Trends in Medical Teachers' Digital Literacy: A Bibliometric Analysis.,"ObjectiveThis study aimed to analyze the hotspots of research in the digital literacy of medical teachers and provide references for its development.MethodsThe Web of Science Core Collection database was searched for works published between January 2021 and December 2025 using ""digital literacy/digital competence"", ""medical education/health professions education"", and ""teacher"" as subject terms. NoteExpress version 3.0 was employed for literature management and deduplication, and CiteSpace 6.3.R1 was used for bibliometric analysis and knowledge map visualization. Indicators such as annual publication trends, country/institution distribution, keyword clustering, and burst detection were established, and visual maps were drawn.ResultsThe annual number of publications on the digital literacy of medical teachers increased from January in 2021 to December in 2025, and 6,452 eligible studies were identified in total. The top five countries in terms of cumulative publication output were the United States, China, the United Kingdom, Australia, and Germany. The top five high-frequency keywords were digital literacy (945 occurrences), literacy (657 occurrences), technology (478 occurrences), health literacy (418 occurrences), and education (401 occurrences). Ten keyword clustering themes were identified, namely digital health, digital literacy, information literacy, integration of digital tools with multimodal resources, artificial intelligence, health equity, higher education, health literacy, social media, and financial literacy. Based on the results of keyword burst detection in recent years, current research hotspots were identified as university students, risk factors, adolescents, digital literacy, and pedagogy.ConclusionResearch on the digital literacy of medical teachers is growing fast, centering on literacy connotation, competency development, and technological integration, with hotspots shifting to research subjects, practical teaching, and ethical risk management. Current studies are mostly single-country-based and characterized by weak international cooperation and inadequate standardized evaluation systems. Future research needs more cross-border collaboration, discipline-specific assessment tools, and digital education risk prevention.",Wang S; Yu S; Wang Y; Wang S; Zhou J,"Teaching Office of Zhongnan Hospital of Wuhan University, Wuhan University, Wuhan, China.","Inquiry : a journal of medical care organization, provision and financing",2026-07-04,10.1177/00469580261463990,4.0,visualization(abstract); visual(abstract); artificial intelligence(abstract); data(abstract),"Medicine; Medical education; bibliometrics; Literacy,digital Literacy"
42370731,MeLSI: Metric Learning for Statistical Inference in microbiome community composition analysis.,"Microbiome beta diversity analysis relies on distance-based methods, including permutational multivariate analysis of variance (PERMANOVA) combined with fixed ecological distance metrics (Bray-Curtis, Euclidean, Jaccard, and UniFrac), which treat all microbial taxa uniformly, regardless of their biological relevance to community differences. This ""one-size-fits-all"" approach may miss subtle but biologically meaningful patterns in complex microbiome data. We present Metric Learning for Statistical Inference (MeLSI), a novel machine learning framework that learns data-adaptive distance metrics optimized for detecting community composition differences in multivariate microbiome analyses. MeLSI employs an ensemble of weak learners using bootstrap sampling, feature subsampling, and gradient-based optimization to learn optimal feature weights, combined with rigorous permutation testing for statistical inference. The learned metrics can be used with PERMANOVA for hypothesis testing and with principal coordinates analysis for ordination visualization. Comprehensive validation on synthetic benchmarks and real data sets shows that MeLSI maintains proper type I error control while delivering competitive or superior statistical power for detecting subtle community shifts and, crucially, supplies interpretable feature-weight profiles that clarify which taxa drive group separation. On the DietSwap data set, MeLSI was the only method to achieve significance at α = 0.05, demonstrating that adaptive weighting can detect diet-induced community shifts that fixed metrics miss. Across all data sets, the learned feature weights identified biologically relevant taxa while providing actionable insight that no fixed distance metric can supply. MeLSI therefore offers a statistically rigorous tool that augments beta diversity analysis with transparent, data-driven interpretability.IMPORTANCEUnderstanding which microbes differ between groups of interest could reveal therapeutic targets and diagnostic biomarkers. However, current analysis methods treat all microbes equally (similar to using the same ruler to measure everything, regardless of what matters most). This means subtle but biologically important differences may go undetected, especially when only a few key species drive disease states while hundreds of ""bystander"" species add noise. Metric Learning for Statistical Inference (MeLSI) solves this by learning which microbes matter most for each specific comparison. In comparing male and female gut microbiomes, MeLSI identified specific bacterial families driving the differences, providing actionable biological insights that standard methods miss. This capability is particularly crucial for detecting early disease biomarkers, where differences are subtle and masked by biological variability. By telling researchers not just whether groups differ, but which specific microbes drive those differences, MeLSI accelerates the path from microbiome data to testable biological hypotheses and clinical applications.",Bresette N; Ericsson AC; Woods C; Lin A-L,"Roy Blunt NextGen Precision Health, University of Missouri, Columbia, Missouri, USA.",mSystems,2026-06-29,10.1128/msystems.00407-26,4.0,visualization(abstract); visual(abstract); machine learning(abstract); data(abstract),beta diversity; community composition; Permutation Testing; Metric Learning; Permanova; Distance Metrics; Microbiome Analysis
42383167,Evolving techniques to optimize ERCP-based sampling and evaluation of malignant biliary strictures.,"Endoscopic retrograde cholangiopancreatography (ERCP)-based tissue acquisition is the cornerstone for assessment of suspected malignant biliary strictures. Conventional techniques, including biliary brush cytology and transpapillary forceps biopsy, are highly specific but are limited by modest sensitivity for detection of malignancy, often leaving a substantial proportion of individuals without a definitive diagnosis. To improve diagnostic sensitivity for cancer, several adjunctive approaches have been integrated into ERCP-based sampling. Peroral cholangioscopy (POC)-guided biopsies have become a reliable ERCP-based adjunctive modality, allowing direct visualization and targeted sampling, particularly in individuals with prior nondiagnostic procedures. Fluorescence <i>in situ</i> hybridization (FISH) is a technique used to improve diagnostic yield with biliary brushings by detecting chromosomal abnormalities, but is limited to specialized centers due to the need for specialized processing and training. Next-generation sequencing provides high sensitivity and can enable identification of actionable genomic alterations, while methylated DNA markers represent a promising, scalable molecular approach with strong diagnostic performance. Additional techniques include artificial intelligence-augmented direct visualization by POC and bile-based liquid biopsy. Current guidelines recommend multimodal ERCP-based sampling, combining at least two modalities where feasible, to optimize diagnostic accuracy. This review highlights the clinical performance, strengths, and limitations of established and emerging ERCP-guided techniques, emphasizing their evolving role in improving the diagnosis and management of malignant biliary strictures.",Guralwar C; Aggarwal M; Kaur J; Chandrasekhara V,"Division of Gastroenterology and Hepatology, Department of Medicine, Mayo Clinic, Rochester, MN 55905, United States.",Gastroenterology report,2026-06-30,10.1093/gastro/goag067,3.5,visualization(abstract); visual(abstract); artificial intelligence(abstract),DNA methylation; Cholangiocarcinoma; Jaundice; Next-generation Sequencing; Pancreatic Ductal Carcinoma; Liquid Biopsy
42385955,Optimization of a mobile application for the management of hepatitis D based on patient experience: an observational study in a hepatology cohort.,"Chronic hepatitis caused by the hepatitis D virus (HDV) represents one of the most aggressive forms of viral liver disease, associated with accelerated progression to cirrhosis and an increased risk of hepatocellular carcinoma. Its management is not yet well standardized, which justifies the exploration of digital tools to improve the care of these patients.<h4>Objective</h4>To evaluate the user experience, perceived usefulness, and usability of the NORA mobile application in patients with HBV and/or HDV infection, as well as to analyze the determinants of non-use from a patient-centered perspective.<h4>Patients and methods</h4>Cross-sectional observational study conducted in outpatient hepatology clinics. A total of 52 patients were included (19 users, 11 non-users, and 22 new users). Sociodemographic, clinical, and app usage variables were collected. Usability was assessed using the Mobile App Usability Questionnaire (MAUQ).<h4>Results</h4>Users rated the application positively (MAUQ 5.07 ± 1.43), particularly highlighting the quality-of-life and education modules, while biometric modules were the least used. The main improvements proposed included expanded educational content (57.9%), improved data visualization (31.6%), and greater communication with the healthcare team (21.1%). Lack of motivation was the main barrier among non-users (72.7%). Expectations exceeded actual use in most modules, suggesting areas for improvement. Adoption was associated with detectable HDV RNA and recent follow-up.<h4>Conclusions</h4>NORA is a well accepted tool among users and is perceived as useful for the follow-up of patients with HDV. Optimizing aspects related to education, communication, and functionality could further enhance its impact in telemedicine. However, the methodological limitations of the study prevent any conclusions from being drawn regarding its clinical impact.",Romero-Vico J; Duarte B; Vargas-Accarino E; Palom A; Fabrellas N; Buti M,"Grupo de investigación en enfermedades hepáticas, Vall d'Hebron Research Institute (VHIR). Passeig Vall d'Hebron 119- 129, 08035, Barcelona, España; Departament d'Infermeria i Salut, Universitat de Barcelona. Carrer del Rosselló, 121, 08029, Barcelona, España. Electronic address: Judit.vico@vhir.org.",Gastroenterologia y hepatologia,2026-07-01,10.1016/j.gastrohep.2026.502826,3.0,visualization(abstract); visual(abstract); data(abstract),Hepatitis D virus; Patient education; Telemedicine; Usability; Telemedicina; Clinical Follow-up; Mobile Health Application; Educación Del Paciente; Aplicación Móvil; Usabilidad; Virus De La Hepatitis D; Seguimiento Clínico
42394939,Access without approval: state-level determinants of peptide availability in sexual medicine.,"<h4>Background</h4>Despite increasing use of peptides in sexual medicine, interstate differences in access are not fully explained by federal approval status and may instead reflect variation in state-level healthcare delivery structures.<h4>Aim</h4>To systematically compare state-level environments affecting access to peptide-based sexual medicine therapies using objective proxy measures and to generate a clinician-friendly framework for identifying geographic disparities.<h4>Methods</h4>We conducted a cross-sectional, state-level analysis of all 50 U.S. states and the District of Columbia. Access environments were characterized using three reproducible proxy variables reflecting clinical feasibility of care: (1) telehealth prescribing permissiveness, (2) nurse practitioner (NP) practice authority, and (3) availability of FDA-registered 503B outsourcing facilities normalized by population. Each variable was coded on a standardized scale and averaged to generate a compositive Peptide Access Environment Score (PAES). States were stratified into high-, moderate-, and low-access tiers. Regional differences were evaluated using nonparametric statistical testing and geographic visualization.<h4>Outcomes</h4>Primary outcomes included state-level PAES values and access tier classification. Secondary outcomes included regional variation and concordance between telehealth regulation and compounding infrastructure.<h4>Results</h4>PAES values ranged from 0.33 to 1.56, demonstrating substantial interstate variability. High-access environments clustered predominantly in the Northeast and West, while low-access states were most frequently observed in the South and parts of the Midwest. Regional differences in PAES were statistically significant (p < .001). Discordance between telehealth prescribing permissiveness and compounding infrastructure was identified, with multiple states permitting telehealth initiation of care despite lacking in-state 503B facilities, and others possessing compounding capacity but maintaining restrictive telehealth regulations.<h4>Clinical implications</h4>State-level healthcare delivery policies and infrastructure may meaningfully influence patient access to peptide-based sexual medicine therapies independent of peptide-specific regulatory status.<h4>Strengths and limitations</h4>Strengths include a transparent, reproducible methodology using publicly available data and a clinically grounded, multidimensional access framework. Limitations include reliance on proxy measures, exclusion of physician assistant autonomy, and inability to assess within-state socioeconomic or urban-rural heterogeneity.<h4>Conclusion</h4>Interstate differences in telemedicine permissiveness, NP practice authority, and compounding infrastructure are associated with significant geographic disparities in access to peptide-based sexual medicine therapies in the United States.",Quesada SG; Ahmed Z; Nakamura HS; Kadakia YH; Chawareb EA; Hammad MAM; Andino JJ; Hsieh TM; Mills JN; Yafi FA,"Department of Urology, University of California, Irvine, CA, 92868, United States.",Sexual medicine,2026-07-02,10.1093/sexmed/qfag050,3.0,visualization(abstract); visual(abstract); data(abstract),Peptides; Drug Compounding; Telemedicine; Health Policy; Nurse Practitioners; Off-label Use; Sexual Medicine; Health Care Accessibility
42374472,Determinants of digital home spirometer use and quality parameters in management of patients with chronic obstructive respiratory disease and asthma in general practice: a mixed methods study.,"<h4>Background</h4>Determinants of telemedicine applications use by general practice patients with chronic respiratory diseases are not yet fully known. The aim of this study was twofold: (a) to assess facilitators and barriers for the use of digital home spirometers in primary care, and (b) to evaluate parameters for process quality in implementing guideline-recommended care in daily practice.<h4>Methods</h4>The study was evaluated using a mixed-methods design. Patients with bronchial asthma or chronic obstructive pulmonary disease were instructed to take daily measurements using a digital home-spirometry device. Primary care physicians regularly controlled spirometry data using a digital monitoring portal. Telephone interviews were conducted with patients and healthcare professionals. Qualitative analysis of the transcripts was based on content analysis. Quantitative data included the assessment of quality indicators in the beginning (t0) and at the end (t1) of each individual's participation in the study, the Patient Assessment of Chronic Illness Care Short-Version (t0) and reasons for use/non-use of the spirometer (t1). Logistic regression was performed to determine predictors of use according to instructions.<h4>Results</h4>Altogether, 127 patients participated in the study; the average age was 59 years, 61% (n = 78) of participants were female. 21 telephone interviews with patients and healthcare professionals were conducted. Facilitators included: sense of obligation, habituation, visualization of progression, self-efficacy, physician contacts, remote treatment, and positive aspects of integration into daily practice. Barriers included: understanding of the disease, dyspnea, as well as project and technical requirements. Care providers considered time-consuming procedures and clinical assessability as barriers. At t0 and t1, approximately one third of respondents (33% resp. 36%) stated that they had received disease-specific training, and 57% stated in both cases that they had gotten the annual influenza vaccination. Logistic regression revealed that duration of disease (OR 0.96; CI 95% 0.93; 0.99), a daily measurement being too strenuous (OR 0.165; CI 95% 0.04; 0.076), and the fact that measurements could not be taken while away from home (OR 0.235; CI 95% 0.07; 0.75) to be negative predictors of use according to instructions.<h4>Conclusions</h4>For the patients in the study, digital applications improved self-efficacy and self-control. However, a better understanding of these applications and additional medical feedback could be helpful for the patients using such digital applications. The evaluation of process quality parameters showed potential for improving rates of disease-related education and influenza vaccination.",Cummerow J; Strobel CJ; Goetz K; Steinhäuser J,"Institute of Family Medicine, University of Luebeck, Ratzeburger Allee 160, 23538, Luebeck, Schleswig-Holstein, Germany.",BMC health services research,2026-06-30,10.1186/s12913-026-15048-2,3.0,visualization(abstract); visual(abstract); data(abstract),Chronic disease; Bronchial Asthma; Primary Care; Telemedicine; chronic obstructive pulmonary disease; Health Service Research
42386327,Patient-centred approach to improve colorectal cancer screening (CRC) in resource-limited communities.,"<h4>Introduction</h4>The aim of this quality improvement initiative was to increase colorectal cancer (CRC) screening rates from 17.75% and 28.45% to 40% in patients aged 45-49 years and 50-75 years, respectively, at a resource-limited primary care clinic within 1 year. We identified a major gap in CRC screening in both age groups (45-49 and 50-75 years).<h4>Methods</h4>We implemented multifaceted, patient-centred interventions in a community clinic serving a diverse population. The intervention incorporated the use of stool-based testing (faecal immunochemical test and multi-targeted stool DNA test), colonoscopy referrals, patient navigation, multilingual education, electronic health record alerts and a real-time tracking dashboard. The primary outcome measure was CRC screening completion rates. Colonoscopy and stool test completion rates were the process measures.<h4>Results</h4>In 45-49 years, we observed a sustainable, steady increase in CRC screening rates from 17.75% (n=400) to 41.25% during the study period and 59.50% 6 months poststudy, with a median rate of 52.38% in a run chart and a mean of 37.00% in the statistical process control (SPC) chart. In 50-75 years, we observed a sustainable increase in CRC screening rate from 28.45% (n=2879) to 46.16% during the study period and to 61.06% 6 months poststudy, with a median rate of 55.47% in a run chart and mean of 43.00% in a SPC chart. In 45-49 years, colonoscopy completion rates increased from the baseline rate of 25.93% (n=108) to 37.04% during the study period and to 43.52% 6 months poststudy. In 50-75 years, colonoscopy completion rates increased from the baseline rate of 74.01% (n=654) to 92.05% during the study period and to 97.55% 6 months poststudy.<h4>Conclusions</h4>We exceeded our goals to increase CRC screening in both age groups. Patient-centred care and system-integrated interventions may substantially increase CRC screening among underserved individuals.",Arman O; Reynolds JL; Gudleski GD; Bakhai S,"Internal Medicine, University at Buffalo, Jacobs School of Medicine and Biomedical Sciences, Buffalo, New York, USA.",BMJ open quality,2026-07-01,10.1136/bmjoq-2025-004024,3.0,dashboard(abstract); electronic health record(abstract),General Practice; Qualitative Research; Continuous Quality Improvement
41565357,Superiority of Ferumoxytol MRI over Precontrast Imaging in Patients with Malignant Brain Lesions.,"<h4>Background and purpose</h4>Patients with suspected brain tumors typically undergo an MRI with an IV contrast agent to detect regions of disrupted BBB caused by the tumor. Gadolinium-based contrast agents are standard for enhancing lesion visualization but may be contraindicated in patients with renal insufficiency. Ferumoxytol is an iron oxide nanoparticle approved for the treatment of iron deficiency anemia, and unlike gadolinium-based contrast agents, is not contraindicated in patients with renal impairment. Our study aimed to evaluate whether ferumoxytol-enhanced MRI is superior to precontrast imaging for structural delineation of intra-axial malignant brain lesions.<h4>Materials and methods</h4>This was a prospective, blinded reread study of MR images from patients with known or suspected intra-axial primary malignant or metastatic brain tumors, enrolled in an Institutional Review Board-approved research study, to support an FDA New Drug Application. Following FDA guidance, 3 independent neuroradiologist readers, blinded to contrast agent information, evaluated brain lesions of randomly ordered ferumoxytol-enhanced, gadolinium-enhanced, or precontrast images in separate reading sessions organized by an independent contract research organization. The 3 primary end points were the degree of contrast enhancement (CE), border delineation (BD), and the internal morphology (IM) of lesions, assessed using a 4-point visualization scale (1 = none/poor; 4 = excellent).<h4>Results</h4>In total, 153 patients were enrolled in the study (median age, 54 years; 57% men; 92% white). All 3 readers scored ferumoxytol-enhanced MR images significantly higher than the precontrast images for visualizing lesions (<i>P</i> < .001 for each primary end point). Average mean scores across readers for ferumoxytol-enhanced images were 2.8 for CE, 3.0 for BD, and 2.6 for IM, compared with 1.0, 2.1, and 1.7, respectively, for the precontrast images (<i>P</i> < .001 for all). Safety data indicated that ferumoxytol administration was well-tolerated with adverse events consistent with its profile as an iron-replacement therapy.<h4>Conclusions</h4>This study provides robust evidence that ferumoxytol-enhanced MRI improves lesion visualization compared with precontrast imaging. Ferumoxytol, as an MRI contrast agent in brain tumor imaging, may provide a valuable clinical alternative to gadolinium-based contrast agents in appropriate patient groups.",Strauss WE; Fu R; Szidonya LK; Muir L; Huddleston AM; Branton DN; Neuwelt EA,From an independent consultancy (W.E.S.) williamestrauss@gmail.com.,AJNR. American journal of neuroradiology,2026-07-01,10.3174/ajnr.a9172,3.0,visualization(abstract); visual(abstract); data(abstract),
42398115,Direct targeting for focused ultrasound thalamotomy in the treatment of movement disorders.,"<h4>Objective</h4>Accurate targeting of the ventral intermediate nucleus (VIM) remains a critical challenge in thalamotomy for essential tremor (ET) and tremor-dominant Parkinson's disease (TDPD). Indirect atlas-based methods suffer from anatomical variability and poor visualization of thalamic substructures. Here, the authors evaluated the clinical impact of a direct targeting strategy enabled by fast gray matter acquisition T1 inversion recovery (FGATIR) imaging in MR-guided focused ultrasound (MRgFUS) thalamotomy.<h4>Methods</h4>The authors conducted a retrospective cohort study of adult patients who underwent first-time MRgFUS thalamotomy for ET or TDPD at the Oregon Health & Science University between August 2023 and January 2025. Patients treated with FGATIR-guided direct targeting (n = 64, 40 males) were matched to a cohort treated using indirect targeting combined with physiological mapping (n = 52, 36 males). Data were collected from intraoperative recordings and postprocedural imaging, as well as at 1-day, 1-month, and 3-month follow-up evaluations. Procedural efficiency, lesion and edema characteristics, tract involvement, clinical outcomes, and adverse events were assessed.<h4>Results</h4>FGATIR-guided direct targeting significantly reduced the number of sonications (-22%), total sonication time (-32%), and overall procedural duration (-33%) compared with indirect targeting. Lesion volumes (-21%) and perilesional edema (-28%) were smaller in the direct targeting group with less impingement on the internal capsule and medial lemniscus. Direct targeting resulted in a lower incidence of acute balance (-31%), weakness (-25%), sensory (-34%), and speech (-12%) deficits while producing a 14% greater quantitative tremor reduction. Both groups achieved similar subjective tremor control.<h4>Conclusions</h4>FGATIR-based direct targeting improves the safety, precision, and efficiency of MRgFUS thalamotomy without compromising clinical benefit. The FGATIR sequence is widely available on 1.5T and 3T Siemens MRI systems, and this method may be adapted for use with other targets for stereotactic ablation. This direct targeting technique would also be applicable to other forms of thalamotomy, such as Gamma Knife radiosurgery and radiofrequency, further expanding its utility. Direct targeting represents a scalable and patient-centered advancement for stereotactic thalamotomy.",Cahill J; Useinovic N; Toader A; Minns HE; Shafie B; Henn MC; Lipson A; Cleary DR,"1Department of Neurological Surgery, Oregon Health & Science University, Portland.",Journal of neurosurgery,2026-07-03,10.3171/2026.2.jns252280,3.0,visualization(abstract); visual(abstract); data(abstract),Anatomy; HIFU; Surgical Technique; Gamma Knife Radiosurgery; High-intensity Focused Ultrasound; Stereotactic Radiosurgery; Mrgfus; Functional Neurosurgery; Thalamotomy; Mr-guided Focused Ultrasound
42370759,Transperineal Ultrasound Evaluation of Pelvic Floor Anatomy in Transgender Women After Penile Inversion Vaginoplasty: A Pilot Study.,"<h4>Aims</h4>Penile inversion vaginoplasty is the most commonly performed gender-affirming surgery in transgender women and results in the creation of a neovaginal canal while preserving several pelvic structures, including the urethra, prostate, and elements of erectile tissue. However, postoperative pelvic floor anatomy in transgender women has not been well characterized using functional imaging techniques. The aim of this study was to describe pelvic floor anatomy on transperineal ultrasound in transgender women after penile inversion vaginoplasty and to evaluate the feasibility and interobserver reproducibility of selected ultrasound measurements.<h4>Methods</h4>This pilot cross-sectional study included transgender women who had undergone penile inversion vaginoplasty at least 6 months prior to evaluation. Participants underwent a standardized transperineal pelvic floor ultrasound. Anatomical landmarks, including the urethra, bladder, prostate, residual erectile tissue, neovagina, anal canal, and levator ani muscle, were identified in the midsagittal plane. Measurements included urethral length and thickness, urethral angle, bladder neck position, rectal ampulla position, detrusor thickness, postvoid residual volume and neovaginal parameters. Ultrasound volumes were analyzed offline by two independent observers blinded to clinical data. Interobserver reproducibility was assessed using intraclass correlation coefficients (ICC).<h4>Results</h4>Ten participants were included. Pelvic floor structures were consistently identifiable on transperineal ultrasound in all participants. The urethra, prostate, neovaginal canal, and residual erectile tissue could be reliably visualized in the midsagittal plane. Quantitative measurements demonstrated good to excellent interobserver reproducibility for most parameters (ICC: 0.72-0.99). The spatial relationship between the neovagina, urethra, and rectum could be clearly assessed, allowing characterization of the postoperative pelvic floor configuration.<h4>Conclusions</h4>Pelvic floor ultrasound is a feasible and reproducible imaging modality for the evaluation of pelvic floor anatomy in transgender women after penile inversion vaginoplasty. This technique enables detailed visualization of the neovagina and adjacent pelvic structures and may represent a useful tool for postoperative anatomical assessment and for the investigation of lower urinary tract and pelvic floor symptoms in this population.<h4>Clinical trial registration</h4>Not applicable. This study is an observational pilot study and was not registered as a clinical trial.",Carmona Ruiz A; Pallarols Badia M; Huguet Galofré E; Oteros Rodríguez B; Urquizú X; Porta Roda O; Cassadó Garriga J,"Department of Obstetrics and Gynecology, Fundació Assistencial Mútua Terrassa, Terrassa, Spain.",Neurourology and urodynamics,2026-06-29,10.1002/nau.70346,3.0,visualization(abstract); visual(abstract); data(abstract),Vaginoplasty; Neovagina; Pelvic Floor Ultrasound; Transgender Women; Sex Reassignment Procedures
42393548,Development and validation of a prediction model for atrial fibrillation recurrence after radiofrequency ablation: integrating echocardiographic and clinical indicators.,"<h4>Background</h4>Radiofrequency ablation (RFA) is an established treatment for symptomatic atrial fibrillation (AF), yet post-ablation recurrence remains a significant clinical challenge. This study aimed to develop and internally validate a prediction model for post-RFA AF recurrence by integrating echocardiographic parameters and clinical indicators, and to explore potential nonlinear associations of key indices for risk stratification.<h4>Methods</h4>A total of 532 consecutive patients who underwent first-time RFA for AF between January 2022 and October 2024 were retrospectively enrolled. The database was locked on October 31, 2025, ensuring a complete 12-month follow-up for all patients. Post-ablation recurrence was defined as any documented AF episode lasting ≥ 30 s on electrocardiogram (ECG) or 24-hour Holter monitoring, occurring after a 3-month blanking period. Independent predictors were identified by forward stepwise multivariable logistic regression (α-in = 0.05, α-out = 0.10), and a nomogram was constructed for model visualization. Internal validation was performed using 1000 bootstrap resamples. Model performance was assessed by the area under the receiver operating characteristic curve (AUC), calibration plots, decision curve analysis (DCA), and clinical impact curves (CIC). Restricted cubic spline (RCS) analysis with 3 quantile knots was used to explore the non-linear associations between left atrial diameter (LAD), left atrial sphericity index (LASI) and post-ablation recurrence risk. Inter- and intra-observer consistency of echocardiographic measurements was verified by intraclass correlation coefficient (ICC).<h4>Results</h4>LAD, LASI (per 0.1 unit increase), AF duration category, and CHA₂DS₂-VASc score were identified as independent predictors of post-RFA AF recurrence (CHA₂DS₂-VASc, LAD, AF duration: all P < 0.001; LASI: P = 0.001). The model equation was: logit(p) = -9.093 + 0.281 × (CHA₂DS₂-VASc score) + 0.081 × (LAD) + 0.569 × (LASI, per 0.1 unit) + Σβk × (AF duration group). The model exhibited moderate discriminatory ability (AUC = 0.752; 95% CI: 0.708-0.796). DCA showed higher net benefit than the treat-all and treat-none strategies across threshold probabilities of 0.10-0.60, and CIC indicated that at thresholds between 0.10 and 0.30 the model identified approximately 250-330 true positive cases per 1000 patients. At the Youden‑based optimal cut-off (0.35), PPV and NPV were 48.2% and 82.5%. RCS analysis revealed a nonlinear threshold effect for LAD, with recurrence risk increasing sharply above 50 mm (inter-observer ICC = 0.92; intra-observer ICC = 0.95). For LASI, the association was predominantly linear, with a visual bend near 0.78 that lacked statistical support (nonlinearity P = 0.9516; inter-observer ICC = 0.90; intra-observer ICC = 0.93).<h4>Conclusions</h4>This internally validated prediction model, integrating LAD, LASI, AF duration category, and CHA₂DS₂-VASc score, demonstrated moderate discrimination and adequate calibration, with higher net benefit than default strategies on decision curve analysis. LAD showed an exploratory nonlinear inflection near 50 mm, whereas LASI showed a predominantly linear association; the bend near 0.78 is only a hypothesis-generating observation. These findings require rigorous external validation before any clinical application. The nomogram offers a tool for research-oriented risk estimation, pending multicenter confirmation.",Congying D; Muqi Y; Dinghua W; Sheng G; Chengcheng L,"Department of Ultrasound Imaging, Zhongshan City People's Hospital, No. 23, Sun Wenzhou East Road, Shiqi District, Zhongshan City, Guangdong Province, 528403, China.",BMC cardiovascular disorders,2026-07-02,10.1186/s12872-026-06126-8,3.0,visualization(abstract); visual(abstract); data(abstract),Prediction model; Atrial fibrillation; Radiofrequency Ablation; Clinical Utility; Post-operative Recurrence; Left Atrial Diameter; Bootstrap Validation; Left Atrial Sphericity Index
